TABLE_NAME,COLUMN_NAME,DATABASE_NAME
student,major,activity_1
student,advisor,activity_1
student,city code,activity_1
faculty,faculty id,activity_1
faculty,last name,activity_1
faculty,first name,activity_1
faculty,rank,activity_1
faculty,sex,activity_1
faculty,phone,activity_1
faculty,room,activity_1
faculty,building,activity_1
ref hotel star ratings,star rating code,cre_Theme_park
ref hotel star ratings,star rating description,cre_Theme_park
locations,location id,cre_Theme_park
locations,location name,cre_Theme_park
locations,address,cre_Theme_park
locations,other details,cre_Theme_park
ref attraction types,attraction type code,cre_Theme_park
ref attraction types,attraction type description,cre_Theme_park
visitors,tourist id,cre_Theme_park
visitors,tourist details,cre_Theme_park
features,feature id,cre_Theme_park
features,feature details,cre_Theme_park
hotels,hotel id,cre_Theme_park
hotels,star rating code,cre_Theme_park
hotels,pets allowed yn,cre_Theme_park
hotels,price range,cre_Theme_park
hotels,other hotel details,cre_Theme_park
tourist attractions,tourist attraction id,cre_Theme_park
tourist attractions,attraction type code,cre_Theme_park
tourist attractions,location id,cre_Theme_park
tourist attractions,how to get there,cre_Theme_park
tourist attractions,name,cre_Theme_park
tourist attractions,description,cre_Theme_park
tourist attractions,opening hours,cre_Theme_park
tourist attractions,other details,cre_Theme_park
street markets,market id,cre_Theme_park
street markets,market details,cre_Theme_park
shops,shop id,cre_Theme_park
shops,shop details,cre_Theme_park
museums,museum id,cre_Theme_park
museums,museum details,cre_Theme_park
royal family,royal family id,cre_Theme_park
royal family,royal family details,cre_Theme_park
theme parks,theme park id,cre_Theme_park
theme parks,theme park details,cre_Theme_park
visits,visit id,cre_Theme_park
visits,tourist attraction id,cre_Theme_park
visits,tourist id,cre_Theme_park
visits,visit date,cre_Theme_park
visits,visit details,cre_Theme_park
photos,photo id,cre_Theme_park
photos,tourist attraction id,cre_Theme_park
photos,name,cre_Theme_park
photos,description,cre_Theme_park
photos,filename,cre_Theme_park
photos,other details,cre_Theme_park
staff,staff id,cre_Theme_park
staff,tourist attraction id,cre_Theme_park
staff,name,cre_Theme_park
staff,other details,cre_Theme_park
tourist attraction features,tourist attraction id,cre_Theme_park
tourist attraction features,feature id,cre_Theme_park
follows,user id,twitter_1
follows,follower id,twitter_1
tweets,id,twitter_1
tweets,user id,twitter_1
tweets,text,twitter_1
tweets,create date,twitter_1
user profiles,uid,twitter_1
user profiles,name,twitter_1
user profiles,email,twitter_1
user profiles,partition id,twitter_1
user profiles,followers,twitter_1
election,election id,election_representative
election,representative id,election_representative
election,date,election_representative
election,votes,election_representative
election,vote percent,election_representative
election,seats,election_representative
election,place,election_representative
representative,representative id,election_representative
representative,name,election_representative
representative,state,election_representative
representative,party,election_representative
representative,lifespan,election_representative
student,student id,voter_2
student,last name,voter_2
student,first name,voter_2
student,age,voter_2
student,sex,voter_2
student,major,voter_2
student,advisor,voter_2
student,city code,voter_2
voting record,student id,voter_2
voting record,registration date,voter_2
voting record,election cycle,voter_2
voting record,president vote,voter_2
voting record,vice president vote,voter_2
voting record,secretary vote,voter_2
voting record,treasurer vote,voter_2
voting record,class president vote,voter_2
voting record,class senator vote,voter_2
people,people id,wedding
people,name,wedding
people,country,wedding
people,is male,wedding
people,age,wedding
church,church id,wedding
church,name,wedding
church,organized by,wedding
church,open date,wedding
church,continuation of,wedding
wedding,church id,wedding
wedding,male id,wedding
wedding,female id,wedding
wedding,year,wedding
event,event id,news_report
event,date,news_report
event,venue,news_report
event,name,news_report
event,event attendance,news_report
journalist,journalist id,news_report
journalist,name,news_report
journalist,nationality,news_report
journalist,age,news_report
journalist,years working,news_report
news report,journalist id,news_report
news report,event id,news_report
news report,work type,news_report
grapes,id,wine_1
grapes,grape,wine_1
grapes,color,wine_1
appellations,no,wine_1
appellations,appelation,wine_1
appellations,county,wine_1
appellations,state,wine_1
appellations,area,wine_1
appellations,isava,wine_1
wine,no,wine_1
wine,grape,wine_1
wine,winery,wine_1
wine,appelation,wine_1
wine,state,wine_1
wine,name,wine_1
wine,year,wine_1
wine,price,wine_1
wine,score,wine_1
wine,cases,wine_1
wine,drink,wine_1
addresses,address id,customers_and_addresses
addresses,address content,customers_and_addresses
addresses,city,customers_and_addresses
addresses,zip postcode,customers_and_addresses
addresses,state province county,customers_and_addresses
addresses,country,customers_and_addresses
addresses,other address details,customers_and_addresses
products,product id,customers_and_addresses
products,product details,customers_and_addresses
customers,customer id,customers_and_addresses
customers,payment method,customers_and_addresses
customers,customer name,customers_and_addresses
customers,date became customer,customers_and_addresses
customers,other customer details,customers_and_addresses
customer addresses,customer id,customers_and_addresses
customer addresses,address id,customers_and_addresses
customer addresses,date address from,customers_and_addresses
customer addresses,address type,customers_and_addresses
customer addresses,date address to,customers_and_addresses
customer contact channels,customer id,customers_and_addresses
customer contact channels,channel code,customers_and_addresses
customer contact channels,active from date,customers_and_addresses
customer contact channels,active to date,customers_and_addresses
customer contact channels,contact number,customers_and_addresses
customer orders,order id,customers_and_addresses
customer orders,customer id,customers_and_addresses
customer orders,order status,customers_and_addresses
customer orders,order date,customers_and_addresses
customer orders,order details,customers_and_addresses
order items,order id,customers_and_addresses
order items,product id,customers_and_addresses
order items,order quantity,customers_and_addresses
building,building id,protein_institute
building,name,protein_institute
building,street address,protein_institute
building,years as tallest,protein_institute
building,height feet,protein_institute
building,floors,protein_institute
institution,institution id,protein_institute
institution,institution,protein_institute
institution,location,protein_institute
institution,founded,protein_institute
institution,type,protein_institute
institution,enrollment,protein_institute
institution,team,protein_institute
institution,primary conference,protein_institute
institution,building id,protein_institute
protein,common name,protein_institute
protein,protein name,protein_institute
protein,divergence from human lineage,protein_institute
protein,accession number,protein_institute
protein,sequence length,protein_institute
protein,sequence identity to human protein,protein_institute
protein,institution id,protein_institute
school,school id,school_player
school,school,school_player
school,location,school_player
school,enrollment,school_player
school,founded,school_player
school,denomination,school_player
school,boys or girls,school_player
school,day or boarding,school_player
school,year entered competition,school_player
school,school colors,school_player
school details,school id,school_player
school details,nickname,school_player
school details,colors,school_player
school details,league,school_player
school details,class,school_player
school details,division,school_player
school performance,school id,school_player
school performance,school year,school_player
school performance,class a,school_player
school performance,class aa,school_player
player,player id,school_player
player,player,school_player
player,team,school_player
player,age,school_player
player,position,school_player
player,school id,school_player
chip model,model name,phone_1
chip model,launch year,phone_1
chip model,ram mib,phone_1
chip model,rom mib,phone_1
chip model,slots,phone_1
chip model,wifi,phone_1
chip model,bluetooth,phone_1
screen mode,graphics mode,phone_1
screen mode,char cells,phone_1
screen mode,pixels,phone_1
screen mode,hardware colours,phone_1
screen mode,used kb,phone_1
screen mode,map,phone_1
screen mode,type,phone_1
phone,company name,phone_1
phone,hardware model name,phone_1
phone,accreditation type,phone_1
phone,accreditation level,phone_1
phone,date,phone_1
phone,chip model,phone_1
phone,screen mode,phone_1
tv channel,id,tvshow
tv channel,series name,tvshow
tv channel,country,tvshow
tv channel,language,tvshow
tv channel,content,tvshow
tv channel,pixel aspect ratio par,tvshow
tv channel,hight definition tv,tvshow
tv channel,pay per view ppv,tvshow
tv channel,package option,tvshow
tv series,id,tvshow
tv series,episode,tvshow
tv series,air date,tvshow
tv series,rating,tvshow
tv series,share,tvshow
tv series,18 49 rating share,tvshow
tv series,viewers m,tvshow
tv series,weekly rank,tvshow
tv series,channel,tvshow
cartoon,id,tvshow
cartoon,title,tvshow
cartoon,directed by,tvshow
cartoon,written by,tvshow
cartoon,original air date,tvshow
cartoon,production code,tvshow
cartoon,channel,tvshow
wrestler,wrestler id,wrestler
wrestler,name,wrestler
wrestler,reign,wrestler
wrestler,days held,wrestler
wrestler,location,wrestler
wrestler,event,wrestler
elimination,elimination id,wrestler
elimination,wrestler id,wrestler
elimination,team,wrestler
elimination,eliminated by,wrestler
elimination,elimination move,wrestler
elimination,time,wrestler
staff,staff id,customer_complaints
staff,gender,customer_complaints
staff,first name,customer_complaints
staff,last name,customer_complaints
staff,email address,customer_complaints
staff,phone number,customer_complaints
customers,customer id,customer_complaints
customers,customer type code,customer_complaints
customers,address line 1,customer_complaints
customers,address line 2,customer_complaints
customers,town city,customer_complaints
customers,state,customer_complaints
customers,email address,customer_complaints
customers,phone number,customer_complaints
products,product id,customer_complaints
products,parent product id,customer_complaints
products,product category code,customer_complaints
products,date product first available,customer_complaints
products,date product discontinued,customer_complaints
products,product name,customer_complaints
products,product description,customer_complaints
products,product price,customer_complaints
complaints,complaint id,customer_complaints
complaints,product id,customer_complaints
complaints,customer id,customer_complaints
complaints,complaint outcome code,customer_complaints
complaints,complaint status code,customer_complaints
complaints,complaint type code,customer_complaints
complaints,date complaint raised,customer_complaints
complaints,date complaint closed,customer_complaints
complaints,staff id,customer_complaints
department,department id,department_management
department,name,department_management
department,creation,department_management
department,ranking,department_management
department,budget in billions,department_management
department,num employees,department_management
head,head id,department_management
head,name,department_management
head,born state,department_management
head,age,department_management
management,department id,department_management
management,head id,department_management
management,temporary acting,department_management
addresses,address id,customers_and_products_contacts
addresses,line 1 number building,customers_and_products_contacts
addresses,city,customers_and_products_contacts
addresses,zip postcode,customers_and_products_contacts
addresses,state province county,customers_and_products_contacts
addresses,country,customers_and_products_contacts
products,product id,customers_and_products_contacts
products,product type code,customers_and_products_contacts
products,product name,customers_and_products_contacts
products,product price,customers_and_products_contacts
customers,customer id,customers_and_products_contacts
customers,payment method code,customers_and_products_contacts
customers,customer number,customers_and_products_contacts
customers,customer name,customers_and_products_contacts
customers,customer address,customers_and_products_contacts
customers,customer phone,customers_and_products_contacts
customers,customer email,customers_and_products_contacts
contacts,contact id,customers_and_products_contacts
contacts,customer id,customers_and_products_contacts
contacts,gender,customers_and_products_contacts
contacts,first name,customers_and_products_contacts
contacts,last name,customers_and_products_contacts
contacts,contact phone,customers_and_products_contacts
customer address history,customer id,customers_and_products_contacts
customer address history,address id,customers_and_products_contacts
customer address history,date from,customers_and_products_contacts
customer address history,date to,customers_and_products_contacts
customer orders,order id,customers_and_products_contacts
customer orders,customer id,customers_and_products_contacts
customer orders,order date,customers_and_products_contacts
customer orders,order status code,customers_and_products_contacts
order items,order item id,customers_and_products_contacts
order items,order id,customers_and_products_contacts
order items,product id,customers_and_products_contacts
order items,order quantity,customers_and_products_contacts
works on,employee ssn,company_1
works on,project number,company_1
works on,hours,company_1
employee,first name,company_1
employee,minit,company_1
employee,last name,company_1
employee,ssn,company_1
employee,birth date,company_1
employee,address,company_1
employee,sex,company_1
employee,salary,company_1
employee,super ssn,company_1
employee,department no,company_1
department,department name,company_1
department,department number,company_1
department,manager ssn,company_1
department,manager start date,company_1
project,dependent name,company_1
project,dependent number,company_1
project,dependent location,company_1
project,department number,company_1
dependent,employee ssn,company_1
dependent,dependent name,company_1
dependent,sex,company_1
dependent,birth date,company_1
dependent,relationship,company_1
department locations,department number,company_1
department locations,department location,company_1
workshop,workshop id,workshop_paper
workshop,date,workshop_paper
workshop,venue,workshop_paper
workshop,name,workshop_paper
submission,submission id,workshop_paper
submission,scores,workshop_paper
submission,author,workshop_paper
submission,college,workshop_paper
acceptance,submission id,workshop_paper
acceptance,workshop id,workshop_paper
acceptance,result,workshop_paper
item,item id,epinions_1
item,title,epinions_1
review,a id,epinions_1
review,user id,epinions_1
review,item id,epinions_1
review,rating,epinions_1
review,rank,epinions_1
useracct,user id,epinions_1
useracct,name,epinions_1
trust,source user id,epinions_1
trust,target user id,epinions_1
trust,trust,epinions_1
party,party id,party_host
party,party theme,party_host
party,location,party_host
party,first year,party_host
party,last year,party_host
party,number of hosts,party_host
host,host id,party_host
host,name,party_host
host,nationality,party_host
host,age,party_host
party host,party id,party_host
party host,host id,party_host
party host,is main in charge,party_host
attribute definitions,attribute id,product_catalog
attribute definitions,attribute name,product_catalog
attribute definitions,attribute data type,product_catalog
catalogs,catalog id,product_catalog
catalogs,catalog name,product_catalog
catalogs,catalog publisher,product_catalog
catalogs,date of publication,product_catalog
catalogs,date of latest revision,product_catalog
catalog structure,catalog level number,product_catalog
catalog structure,catalog id,product_catalog
catalog structure,catalog level name,product_catalog
catalog contents,catalog entry id,product_catalog
catalog contents,catalog level number,product_catalog
catalog contents,parent entry id,product_catalog
catalog contents,previous entry id,product_catalog
catalog contents,next entry id,product_catalog
catalog contents,catalog entry name,product_catalog
catalog contents,product stock number,product_catalog
catalog contents,price in dollars,product_catalog
catalog contents,price in euros,product_catalog
catalog contents,price in pounds,product_catalog
catalog contents,capacity,product_catalog
catalog contents,length,product_catalog
catalog contents,height,product_catalog
catalog contents,width,product_catalog
catalog contents additional attributes,catalog entry id,product_catalog
catalog contents additional attributes,catalog level number,product_catalog
catalog contents additional attributes,attribute id,product_catalog
catalog contents additional attributes,attribute value,product_catalog
