TABLE_NAME,COLUMN_NAME
OFPR,T_RefDate
OFPR,F_DueDate
OFPR,T_DueDate
OFPR,F_TaxDate
OFPR,T_TaxDate
OFPR,Free2
OFPR,Free3
OFPR,DataSource
OFPR,UserSign
OFPR,SubNum
OFPR,Free
OFPR,Free1
OFPR,Addition
OFPR,AddNum
OFPR,Category
OFPR,Indicator
OFPR,LogInstanc
OFPR,UpdateDate
OFPR,WasStatChd
OFPR,PeriodStat
OFPR,UserSign2
APM8,AbsEntry
APM8,LineID
APM8,PhBudget
APM8,OpenAmtAP
APM8,InvoicedAP
APM8,TotalAP
APM8,TotVarAP
APM8,VarPercAP
APM8,AccPhBudg
APM8,AccOpAmAP
APM8,AccInvAP
APM8,AccTotAP
APM8,AccTVarAP
APM8,AccVPercAP
APM8,PoPhAmt
APM8,OpenAmtAR
APM8,InvoicedAR
APM8,TotalAR
APM8,TotVarAR
APM8,VarPercAR
APM8,AccPoPhAmt
APM8,AccOpAmAR
APM8,AccInvAR
APM8,AccTotAR
APM8,AccTVarAR
APM8,AccVPercAR
APM8,ActICCost
APM8,ActRCCost
APM8,ActAddCost
APM8,ActPrCost
APM8,ActBPrCost
APM8,TotalVar
APM8,DueDate
APM8,CloseDate
APM8,Overdue
APM8,Valid
APM8,LogInstanc
UTX1,AbsEntry
UTX1,LineSeq
UTX1,SrcArrType
UTX1,SrcLineNum
UTX1,SrcGrpNum
UTX1,TaxCode
UTX1,StaCode
UTX1,StaType
UTX1,StaIndex
UTX1,IsLiable
UTX1,TaxType
UTX1,IsAcq
UTX1,Isdeferred
UTX1,ValueDate
UTX1,VatPercent
UTX1,NdPercent
UTX1,EqPercent
UTX1,BaseObjTyp
UTX1,BaseAbs
UTX1,BaseArrTyp
UTX1,BaseLinNum
UTX1,BaseGrpNum
UTX1,BaseSum
UTX1,BaseSumSc
UTX1,BaseSumFc
UTX1,VatSum
UTX1,VatSumSc
UTX1,VatSumFc
UTX1,DeductSum
UTX1,DedctSumSC
UTX1,DedctSumFC
UTX1,EqSum
UTX1,EqSumSC
UTX1,EqSumFC
UTX1,TaxAcct
UTX1,DefAcct
UTX1,NdAcct
UTX1,AcqAcct
UTX1,ExpAcct
UTX1,CrditDebit
UTX1,PostingTyp
UTX1,BasePaid
UTX1,BasePaidSC
UTX1,BasePaidFC
UTX1,VatPaid
UTX1,VatPaidSC
UTX1,VatPaidFC
UTX1,DeductPaid
UTX1,DdctPaidSC
UTX1,DdctPaidFC
UTX1,EqPaid
UTX1,EqPaidSC
UTX1,EqPaidFC
UTX1,TransAcct
UTX1,LnDataNum
UTX1,InPrice
UTX1,Exempt
UTX1,InGrossRev
UTX1,PostStatus
UTX1,IsItmLevel
UTX1,MinTAmt
UTX1,MinTAmtSC
UTX1,MinTAmtFC
UTX1,MaxTAmt
UTX1,MaxTAmtSC
UTX1,MaxTAmtFC
UTX1,FlatTAmt
UTX1,FlatTAmtSC
UTX1,FlatTAmtFC
UTX1,EqTaxAcct
UTX1,Reposted
UTX1,Unencumbrd
UTX1,IsSplitPay
UTX1,SplitPayAc
UTX1,TaxOnRI
UTX1,RvsChrgPrc
UTX1,RvsChrgSum
UTX1,RvsChrgSC
UTX1,RvsChrgFC
UTX1,GstPayAct
UTX1,RvsPaid
UTX1,RvsPaidSC
UTX1,RvsPaidFC
UTX1,InFirstIns
UTX1,GstRecvAct
UTX1,IsCstmAct
UTX1,CAOutCode
UTX1,CABasSum
UTX1,CABasSumSc
UTX1,CABasSumFc
UTX1,CAVatSum
UTX1,CAVatSumSc
UTX1,CAVatSumFc
UTX1,CAOutAcct
UTX1,ExtVatPcnt
UTX1,ExtVatSum
UTX1,VatSumSrc
UTX1,ExtVatSumF
UTX1,ExtVatSumS
UTX1,AcqRevTax
UTX1,VatExmPrc
UTX1,VatExmBase
UTX1,RevCharge
POR7,DocEntry
POR7,PackageNum
POR7,PackageTyp
POR7,Weight
POR7,WeightUnit
POR7,ObjType
POR7,LogInstanc
POR7,EncryptIV
WTR13,DocEntry
WTR13,LineNum
WTR13,GroupNum
WTR13,ExpnsCode
WTR13,LineTotal
WTR13,TotalFrgn
WTR13,TotalSumSy
WTR13,PaidToDate
WTR13,PaidFC
WTR13,PaidSys
WTR13,ObjType
WTR13,LogInstanc
WTR13,TaxStatus
WTR13,VatGroup
WTR13,VatPrcnt
WTR13,VatSum
WTR13,VatSumFrgn
WTR13,VatSumSy
WTR13,DedVatSum
WTR13,DedVatSumF
WTR13,DedVatSumS
WTR13,IsAcquistn
WTR13,TaxCode
WTR13,TaxType
WTR13,VatApplied
WTR13,VatAppldFC
WTR13,VatAppldSC
WTR13,EquVatPer
WTR13,EquVatSum
WTR13,EquVatSumF
WTR13,EquVatSumS
WTR13,lineVat
WTR13,lineVatlF
WTR13,lineVatS
WTR13,WtLiable
WTR13,BaseMethod
WTR13,Stock
WTR13,LstPchPrce
WTR13,AnalysRpt
WTR13,BaseAbsEnt
WTR13,BaseType
WTR13,BaseRef
WTR13,BaseLnNum
WTR13,TrgType
WTR13,TrgAbsEnt
WTR13,BaseGroup
WTR13,Status
WTR13,TrgGroup
WTR13,VisOrder
WTR13,DistrbMthd
WTR13,DistribExp
WTR13,FixCurr
WTR13,VatDscntPr
WTR13,OcrCode
WTR13,OcrCode2
WTR13,OcrCode3
WTR13,OcrCode4
WTR13,OcrCode5
WTR13,Project
IGE11,DocEntry
IGE11,LineNum
IGE11,LineSeq
IGE11,BaseAbs
IGE11,BaseType
IGE11,VatGroup
IGE11,VatPrcnt
IGE11,LineTotal
IGE11,TotalFrgn
IGE11,TotalSumSy
IGE11,VatSum
IGE11,VatSumFrgn
IGE11,VatSumSys
IGE11,ObjType
IGE11,LogInstanc
IGE11,IsAcq
IGE11,IsAllDrawn
IGE11,IsGross
IGE11,Gross
IGE11,GrossFc
IGE11,GrossSc
IGE11,ApplNet
IGE11,ApplNetFc
IGE11,ApplNetSc
IGE11,ApplVat
IGE11,ApplVatFc
IGE11,ApplVatSc
IGE11,BaseNet
IGE11,BaseNetFc
IGE11,BaseNetSc
IGE11,BaseVat
IGE11,BaseVatFc
IGE11,BaseVatSc
IGE11,BaseGross
IGE11,BaseGrossF
IGE11,BaseGrossS
IGE11,LineType
IGE11,DctSum
IGE11,DctSumFc
IGE11,DctSumSc
IGE11,EqSum
IGE11,EqSumFc
IGE11,EqSumSc
IGE11,ApplDct
IGE11,ApplDctFc
IGE11,ApplDctSc
IGE11,ApplEq
IGE11,ApplEqFc
IGE11,ApplEqSc
IGE11,BaseDct
IGE11,BaseDctFc
IGE11,BaseDctSc
IGE11,BaseEq
IGE11,BaseEqFc
IGE11,BaseEqSc
IGE11,TaxCode
IGE11,ApplGross
IGE11,ApplGrossF
IGE11,ApplGrossS
IGE11,TaxAdjust
IGE11,RvsChrgSum
IGE11,RvsChrgFc
IGE11,RvsChrgSc
IGE11,BasRvsChrg
IGE11,BasRvsFc
IGE11,BasRvsSc
IGE11,ApplRvs
IGE11,ApplRvsFc
IGE11,ApplRvsSc
IGE11,IsCstmAct
OFAR,DocEntry
OFAR,DocNum
OFAR,Series
OFAR,PostDate
OFAR,AssetDate
OFAR,Ref
OFAR,Comments
OFAR,JrnlMemo
OFAR,DprArea
OFAR,TransId
OFAR,Handwrtten
OFAR,PIndicator
OFAR,DocDate
OFAR,BPLId
OFAR,BPLName
OFAR,VatRegNum
OFAR,RevalPerc
OFAR,IfrsPsting
OCLA,statusID
OCLA,name
OCLA,descriptio
OCLA,Locked
OLTI,LineCode
OLTI,XMLPath
OTRA,DocEntry
OTRA,DocNum
OTRA,BaseDocNum
OTRA,Printed
OTRA,ObjType
OTRA,DocDate
OTRA,DocDueDate
OTRA,CardCode
OTRA,CardName
OTRA,FreZoneNum
OTRA,Shiper
OTRA,Address
OTRA,FromCntry
OTRA,ToCntry
OTRA,FromPort
OTRA,ToPort
OTRA,AirPlane
OTRA,AirPlanNum
OTRA,TotalFob
OTRA,Taxes
OTRA,Insurance
OTRA,Others
OTRA,TotalCif
OTRA,Ref1
OTRA,Ref2
OTRA,Comments
OTRA,GroupNum
OTRA,DocTime
OTRA,SlpCode
OTRA,TrnspCode
OTRA,PartSupply
OTRA,ImportEnt
OTRA,CreateDate
OTRA,UpdateDate
OTRA,NumForPrn
OTRA,PurPackMsr
OTRA,Series
OTRA,BaseDocObj
OTRA,DataSource
OTRA,UserSign
SFC26,DocEntry
SFC26,SuplyType
SFC26,SubSplyTyp
SFC26,DocType
SFC26,TransMode
SFC26,Distance
SFC26,TransDocNo
SFC26,TransDate
SFC26,VehicleTyp
SFC26,VehicleNo
SFC26,EWayBillNo
SFC26,EwbDate
SFC26,FrmTraName
SFC26,FrmAddres1
SFC26,FrmAddres2
SFC26,FrmZipCode
SFC26,ActFrmStat
SFC26,ToTraName
SFC26,ToAddres1
SFC26,ToAddres2
SFC26,ToZipCode
SFC26,ActToState
SFC26,FrmGSTN
SFC26,FrmState
SFC26,ToGSTN
SFC26,ToState
SFC26,MainHsnEnt
SFC26,FrmPlace
SFC26,ToPlace
SFC26,TransID
SFC26,TransName
SFC26,ExpireDate
SFC26,ObjectType
SFC26,LogInstanc
SFC26,TspEntry
SFC26,TspLine
SFC26,TransType
OSVT,AbsEntry
OSVT,Name
OSVT,Descript
OSVT,NameDesc
INV23,DocEntry
INV23,LineNum
INV23,AssetCode
INV23,Status
INV23,Remarks
INV23,Amount
INV23,AmountSC
INV23,SerialNo
INV23,VisOrder
INV23,LogInstanc
INV23,ObjectType
AEB1,AbsEntry
AEB1,LineNum
AEB1,ExmpDoc
AEB1,IssueDate
AEB1,IssueTime
AEB1,ExmpType
AEB1,AllItems
AEB1,ItemCode
AEB1,ItemDesc
AEB1,Rate
AEB1,TaxCode
AEB1,AuthName
AEB1,ValidFrom
AEB1,ValidTo
AEB1,LogInstanc
AEB1,VisOrder
CPV23,DocEntry
CPV23,LineNum
CPV23,AssetCode
CPV23,Status
CPV23,Remarks
CPV23,Amount
CPV23,AmountSC
CPV23,SerialNo
CPV23,VisOrder
CPV23,LogInstanc
CPV23,ObjectType
RPD26,DocEntry
RPD26,SuplyType
RPD26,SubSplyTyp
RPD26,DocType
RPD26,TransMode
RPD26,Distance
RPD26,TransDocNo
RPD26,TransDate
RPD26,VehicleTyp
RPD26,VehicleNo
RPD26,EWayBillNo
RPD26,EwbDate
RPD26,FrmTraName
RPD26,FrmAddres1
RPD26,FrmAddres2
RPD26,FrmZipCode
RPD26,ActFrmStat
RPD26,ToTraName
RPD26,ToAddres1
RPD26,ToAddres2
RPD26,ToZipCode
RPD26,ActToState
RPD26,FrmGSTN
RPD26,FrmState
RPD26,ToGSTN
RPD26,ToState
RPD26,MainHsnEnt
RPD26,FrmPlace
RPD26,ToPlace
RPD26,TransID
RPD26,TransName
RPD26,ExpireDate
RPD26,ObjectType
RPD26,LogInstanc
RPD26,TspEntry
RPD26,TspLine
RPD26,TransType
CPV7,DocEntry
CPV7,PackageNum
CPV7,PackageTyp
CPV7,Weight
CPV7,WeightUnit
CPV7,ObjType
CPV7,LogInstanc
CPV7,EncryptIV
PRQ6,DocEntry
PRQ6,InstlmntID
PRQ6,ObjType
PRQ6,LogInstanc
PRQ6,DueDate
PRQ6,Status
PRQ6,DunnLevel
PRQ6,InsTotal
PRQ6,InsTotalFC
PRQ6,InsTotalSy
PRQ6,PaidToDate
PRQ6,PaidFC
PRQ6,PaidSys
PRQ6,VatSum
PRQ6,VatSumFC
PRQ6,VatSumSy
PRQ6,VatPaid
PRQ6,VatPaidFC
PRQ6,VatPaidSys
PRQ6,TotalExpns
PRQ6,TotalExpFC
PRQ6,TotalExpSC
PRQ6,ExpAppl
PRQ6,ExpApplFC
PRQ6,ExpApplSC
PRQ6,WTSum
PRQ6,WTSumFC
PRQ6,WTSumSC
PRQ6,WTApplied
PRQ6,WTAppliedF
PRQ6,WTAppliedS
PRQ6,TotalBlck
PRQ6,TotalBlckF
PRQ6,TotalBlckS
PRQ6,VATBlck
PRQ6,VATBlckFC
PRQ6,VATBlckSC
PRQ6,ExpnsBlck
PRQ6,ExpnsBlckF
PRQ6,ExpnsBlckS
PRQ6,WTBlocked
PRQ6,WTBlockedF
PRQ6,WTBlockedS
PRQ6,InstPrcnt
PRQ6,DunWizBlck
PRQ6,DunDate
PRQ6,Paid
PRQ6,PaidFrgn
PRQ6,PaidSc
PRQ6,reserved
PRQ6,TaxOnExp
PRQ6,TaxOnExpFc
PRQ6,TaxOnExpSc
PRQ6,TaxOnExpAp
PRQ6,TaxOnExApF
PRQ6,TaxOnExApS
PRQ6,TaxOnExBlo
PRQ6,TaxOnExBlF
PRQ6,TaxOnExBlS
PRQ6,LvlUpdDate
PRQ6,Ordered
PRQ6,PaidDpm
PRQ6,PaidDpmFc
PRQ6,PaidDpmSc
PRQ6,EncryptIV
OMRC,FirmCode
OMRC,FirmName
OMRC,DataSource
OMRC,UserSign
CSPI,AbsEntry
CSPI,Name
CSPI,Type
CSPI,Value
CSPI,LstUpdDate
CSPI,LstUpdTime
CSPI,CheckSum
OEFDW,AbsEntry
OEFDW,RunName
OEFDW,RunDate
OEFDW,RunTime
OEFDW,Status
OEFDW,UserSign
OEFDW,DateFrom
OEFDW,DateTo
OEFDW,Branch
OEFDW,ProfType
OEFDW,BlockC
OEFDW,BlockD
OEFDW,BlockE
OEFDW,BlockH
OEFDW,BlockG
OEFDW,BlockI
OEFDW,FlPurCode
OEFDW,AccEmploye
OEFDW,AccExtern
OEFDW,ItmFrom
OEFDW,ItmTo
OEFDW,ItmGroup
OEFDW,ItQryGroup
OEFDW,RptReason
UIC2,TPLId
UIC2,FormId
UIC2,ItemId
UIC2,Visible
UIC2,VisibleCtl
UIC2,Editable
UIC2,EditbleCtl
UIC2,Left
UIC2,Top
UIC2,Right
UIC2,Bottom
UIC2,FromPane
UIC2,ToPane
UIC2,UDF
UIC2,TableName
CIN18,DocEntry
CIN18,LineNum
CIN18,LogInstanc
CIN18,ObjectType
CIN18,ExpDocType
CIN18,ExpDeclNum
CIN18,ExpDeclDat
CIN18,ExpNature
CIN18,ExpRegNum
CIN18,ExpRegDate
CIN18,LadBillNum
CIN18,LadBillDat
CIN18,MerchLeftD
CIN18,LadBillTyp
CIN18,DrawSReg
CIN18,NatureExp
CIN18,QultExpItm
CIN18,nSeqAdic
ICD5,DocEntry
ICD5,LineNum
ICD5,CounterNum
ICD5,TotalQty
ICD5,LogIns
UDO1,Code
UDO1,SonNum
UDO1,TableName
UDO1,LogName
UDO1,SonName
SCM1,RuleID
SCM1,CondNum
SCM1,Value1
SCM1,Table1
SCM1,Field1
SCM1,Cond1
SCM1,Group1
SCM1,Relation
SCM1,Value2
SCM1,Table2
SCM1,Field2
SCM1,Cond2
SCM1,Group2
SCM1,ExtCond1
SCM1,ExtCond2
APM3,AbsEntry
APM3,LineID
APM3,StageID
APM3,PATH
APM3,FILE
APM3,DATE
APM3,LogInstanc
PDN14,DocEntry
PDN14,LineNum
PDN14,ChildNum
PDN14,ItemCode
PDN14,WhsCode
PDN14,Quantity
PDN14,TotalQty
PDN14,OpenQty
PDN14,ObjectType
PDN14,LogInstanc
PDN14,BaseChildN
PDN14,EncryptIV
OARG,CstGrpCode
OARG,CstGrpName
OARG,GroupNum
OARG,Custom
OARG,BuyTax
OARG,OtherTax
OARG,TotalTax
OARG,Locked
OARG,DataSource
OARG,UserSign
OARG,cstAllcAcc
OARG,cstExpAcc
OARG,PortAddr
OARG,PortState
OARG,ExciExpAcc
OARG,ExciAlcAcc
AACS,Code
AACS,Name
AACS,AssetType
AACS,LimitFrom
AACS,LimitTo
AACS,DataSource
AACS,UserSign
AACS,LogInstanc
AACS,CreateDate
AACS,UserSign2
AACS,UpdateDate
AACS,BPLId
AACS,AttrGrp
AACS,SnapshotId
WTQ22,DocEntry
WTQ22,LineNum
WTQ22,StdCostNum
WTQ22,Price
WTQ22,Total
WTQ22,ObjectType
WTQ22,LogInstanc
ATT1,Father
ATT1,ChildNum
ATT1,VisOrder
ATT1,Code
ATT1,Quantity
ATT1,Warehouse
ATT1,Price
ATT1,Currency
ATT1,PriceList
ATT1,OrigPrice
ATT1,OrigCurr
ATT1,IssueMthd
ATT1,Uom
ATT1,Comment
ATT1,LogInstanc
ATT1,Object
ATT1,OcrCode
ATT1,OcrCode2
ATT1,OcrCode3
ATT1,OcrCode4
ATT1,OcrCode5
ATT1,PrncpInput
ATT1,Project
ATT1,Type
ATT1,WipActCode
ATT1,AddQuantit
ATT1,LineText
ATT1,StageId
ATT1,ItemName
PDF5,DocNum
PDF5,InvEntry
PDF5,LineNum
PDF5,ObjType
PDF5,LogInstanc
PDF5,VatGroup
PDF5,VatPrcnt
PDF5,VatSum
PDF5,BaseSum
PDF5,NoDedSum
PDF5,BaseSumFc
PDF5,VatSumFc
PDF5,NoDedSumFc
PDF5,BaseSumSc
PDF5,NoDedSumSc
PDF5,VatSumSc
PDF5,CashDiscAc
PDF5,BaseObjArr
PDF5,BaseObj
PDF5,InstlmntId
PDF5,GroupNum
PDF5,LineSeq
PDF5,EquVatPer
PDF5,EquVatSum
PDF5,EquVatSumF
PDF5,EquVatSumS
SFI27,DocEntry
SFI27,LineNum
SFI27,RelateType
SFI27,RelateLine
SFI27,GroupNum
SFI27,LineTotal
SFI27,LineTotalF
SFI27,LineTotalS
SFI27,InClassTyp
SFI27,InClassCat
SFI27,ExClassTyp
SFI27,ExClassCat
SFI27,VatCate
SFI27,NetValue
SFI27,NetValueFC
SFI27,NetValueSC
SFI27,VatAmount
SFI27,VatAmFC
SFI27,VatAmSC
SFI27,WtPercCat
SFI27,WtAmount
SFI27,WtAmountFC
SFI27,WtAmountSC
SFI27,ObjectType
SFI27,LogInstanc
SFI27,WtCategory
SFI27,VATClassTy
SFI27,VATClassCa
SFI27,EBVatExCau
OCCS,WhsCode
OCCS,CycleType
OCCS,CycleBy
WTQ11,DocEntry
WTQ11,LineNum
WTQ11,LineSeq
WTQ11,BaseAbs
WTQ11,BaseType
WTQ11,VatGroup
WTQ11,VatPrcnt
WTQ11,LineTotal
WTQ11,TotalFrgn
WTQ11,TotalSumSy
WTQ11,VatSum
WTQ11,VatSumFrgn
WTQ11,VatSumSys
WTQ11,ObjType
WTQ11,LogInstanc
WTQ11,IsAcq
WTQ11,IsAllDrawn
WTQ11,IsGross
WTQ11,Gross
WTQ11,GrossFc
WTQ11,GrossSc
WTQ11,ApplNet
WTQ11,ApplNetFc
WTQ11,ApplNetSc
WTQ11,ApplVat
WTQ11,ApplVatFc
WTQ11,ApplVatSc
WTQ11,BaseNet
WTQ11,BaseNetFc
WTQ11,BaseNetSc
WTQ11,BaseVat
WTQ11,BaseVatFc
WTQ11,BaseVatSc
WTQ11,BaseGross
WTQ11,BaseGrossF
WTQ11,BaseGrossS
WTQ11,LineType
WTQ11,DctSum
WTQ11,DctSumFc
WTQ11,DctSumSc
WTQ11,EqSum
WTQ11,EqSumFc
WTQ11,EqSumSc
WTQ11,ApplDct
WTQ11,ApplDctFc
WTQ11,ApplDctSc
WTQ11,ApplEq
WTQ11,ApplEqFc
WTQ11,ApplEqSc
WTQ11,BaseDct
WTQ11,BaseDctFc
WTQ11,BaseDctSc
WTQ11,BaseEq
WTQ11,BaseEqFc
WTQ11,BaseEqSc
WTQ11,TaxCode
WTQ11,ApplGross
WTQ11,ApplGrossF
WTQ11,ApplGrossS
WTQ11,TaxAdjust
WTQ11,RvsChrgSum
WTQ11,RvsChrgFc
WTQ11,RvsChrgSc
WTQ11,BasRvsChrg
WTQ11,BasRvsFc
WTQ11,BasRvsSc
WTQ11,ApplRvs
WTQ11,ApplRvsFc
WTQ11,ApplRvsSc
WTQ11,IsCstmAct
PDN8,DocEntry
PDN8,PackageNum
PDN8,ItemCode
PDN8,Quantity
PDN8,LogInstanc
PDN8,ObjType
PDN8,UomEntry
PDN8,unitMsr
PDN8,NumPerMsr
DPO25,DocEntry
DPO25,VatGroup
DPO25,VatPrcnt
DPO25,BaseAmnt
DPO25,BaseAmntFC
DPO25,BaseAmntSC
DPO25,VatSum
DPO25,VatSumFrgn
DPO25,VatSumSy
DPO25,Type
DPO25,Currency
DPO25,Rate
DPO25,LogInstanc
DPO25,ObjType
RDN27,DocEntry
RDN27,LineNum
RDN27,RelateType
RDN27,RelateLine
RDN27,GroupNum
RDN27,LineTotal
RDN27,LineTotalF
RDN27,LineTotalS
RDN27,InClassTyp
RDN27,InClassCat
RDN27,ExClassTyp
RDN27,ExClassCat
RDN27,VatCate
RDN27,NetValue
RDN27,NetValueFC
RDN27,NetValueSC
RDN27,VatAmount
RDN27,VatAmFC
RDN27,VatAmSC
RDN27,WtPercCat
RDN27,WtAmount
RDN27,WtAmountFC
RDN27,WtAmountSC
RDN27,ObjectType
RDN27,LogInstanc
RDN27,WtCategory
RDN27,VATClassTy
RDN27,VATClassCa
RDN27,EBVatExCau
OLLR,AbsEntry
OLLR,UserSign
OLLR,CreateDate
OLLR,CreateTime
OLLR,EReportId
OLLR,Status
OLLR,Log
OLLR,ReportInst
OLLR,VersionNum
PDN26,DocEntry
PDN26,SuplyType
PDN26,SubSplyTyp
PDN26,DocType
PDN26,TransMode
PDN26,Distance
PDN26,TransDocNo
PDN26,TransDate
PDN26,VehicleTyp
PDN26,VehicleNo
PDN26,EWayBillNo
PDN26,EwbDate
PDN26,FrmTraName
PDN26,FrmAddres1
PDN26,FrmAddres2
PDN26,FrmZipCode
PDN26,ActFrmStat
PDN26,ToTraName
PDN26,ToAddres1
PDN26,ToAddres2
PDN26,ToZipCode
PDN26,ActToState
PDN26,FrmGSTN
PDN26,FrmState
PDN26,ToGSTN
PDN26,ToState
PDN26,MainHsnEnt
PDN26,FrmPlace
PDN26,ToPlace
PDN26,TransID
PDN26,TransName
PDN26,ExpireDate
PDN26,ObjectType
PDN26,LogInstanc
PDN26,TspEntry
PDN26,TspLine
PDN26,TransType
VRT1,TxInvRptNo
VRT1,SeqNo
VRT1,MD
VRT1,ItemDesc
VRT1,Unit
VRT1,Quantity
VRT1,UnitPrice
VRT1,BaseAmt
VRT1,TaxAmt
VRT1,Remark
OTOB,VendCode
OTOB,Form1099
OTOB,Box1099
OTOB,PostDate
OTOB,AmountLC
OTOB,Submitted
OHLD,HldCode
OHLD,WndFrm
OHLD,WndTo
OHLD,isCurYear
OHLD,ignrWnd
OHLD,WeekNoRule
AWD4,AbsEntry
AWD4,LineId
AWD4,WTCode
AWD4,ItemCode
AWD4,DateFrom
AWD4,DateTo
AWD4,DataSource
AWD4,UpdateDate
AWD4,LogInstanc
QUT17,DocEntry
QUT17,LineNum
QUT17,LogInstanc
QUT17,ObjectType
QUT17,ImpDocType
QUT17,ImpDocNum
QUT17,DateOfReg
QUT17,CustClrDat
QUT17,ConcActNum
QUT17,AdditNum
QUT17,AddItmDV
QUT17,tpVTransp
QUT17,DrawSReg
QUT17,AddFrNavyA
QUT17,TypeOfImp
QUT17,nSeqAdic
IER1,AbsEbtry
IER1,EDocEntry
OIWZ,AbsEntry
OIWZ,WizName
OIWZ,PostDateTo
OIWZ,WizType
OIWZ,IndexCode
OIWZ,IndexRate
OIWZ,CashAcct
OIWZ,CashFrmBl
OIWZ,CashCancel
OIWZ,FromItem
OIWZ,ToItem
OIWZ,ItemGroup
OIWZ,Properties
OIWZ,RvalMethod
OIWZ,PriceSour
OIWZ,TransAbs
OIWZ,UseDLN
OIWZ,UsePCH
OIWZ,UsePCHNoSt
OIWZ,UseImport
OIWZ,CashDifBal
OIWZ,CashExecut
OIWZ,ActType
OIWZ,VarRate
OIWZ,FilterExe
OIWZ,CashErrRes
OIWZ,CshRvToAct
OIWZ,MarkVar
OIWZ,ChngPrice
OIWZ,UseSemestr
OIWZ,CreateDate
OIWZ,CshLstRvBl
OIWZ,userSign
OIWZ,userSign2
OIWZ,CshCanclD
OIWZ,BPLId
DPI15,DocEntry
DPI15,LineNum
DPI15,ObjType
DPI15,LogInstanc
DPI15,VatGroup
DPI15,StaCode
DPI15,StaType
DPI15,StaIndex
DPI15,BaseNet
DPI15,BaseNetFc
DPI15,BaseNetSc
DPI15,VatSum
DPI15,VatSumFc
DPI15,VatSumSc
DPI15,DctSum
DPI15,DctSumFc
DPI15,DctSumSc
DPI15,EqSum
DPI15,EqSumFc
DPI15,EqSumSc
DPI15,ApplNet
DPI15,ApplNetFc
DPI15,ApplNetSc
DPI15,ApplVat
DPI15,ApplVatFc
DPI15,ApplVatSc
DPI15,ApplDct
DPI15,ApplDctFc
DPI15,ApplDctSc
DPI15,ApplEq
DPI15,ApplEqFc
DPI15,ApplEqSc
DPI15,PaidNet
DPI15,PaidNetFc
DPI15,PaidNetSc
DPI15,PaidVat
DPI15,PaidVatFc
DPI15,PaidVatSc
DPI15,PaidDct
DPI15,PaidDctFc
DPI15,PaidDctSc
DPI15,PaidEq
DPI15,PaidEqFc
DPI15,PaidEqSc
DPI15,DpApplNet
DPI15,DpApplNetF
DPI15,DpApplNetS
DPI15,DpApplVat
DPI15,DpApplVatF
DPI15,DpApplVatS
DPI15,DpApplDct
DPI15,DpApplDctF
DPI15,DpApplDctS
DPI15,DpApplEq
DPI15,DpApplEqFc
DPI15,DpApplEqSc
DPI15,TaxCode
DPI15,LineType
DPI15,BaseGrs
DPI15,BaseGrsFc
DPI15,BaseGrsSc
DPI15,ApplGrs
DPI15,ApplGrsFc
DPI15,ApplGrsSc
DPI15,PaidGrs
DPI15,PaidGrsFc
DPI15,PaidGrsSc
DPI15,DpApplGrs
DPI15,DpApplGrsF
DPI15,DpApplGrsS
DPI15,RvsChrgSum
DPI15,RvsChrgSc
DPI15,RvsChrgFc
DPI15,ApplRvs
DPI15,ApplRvsSc
DPI15,ApplRvsFc
DPI15,PaidRvs
DPI15,PaidRvsSc
DPI15,PaidRvsFc
DPI15,DpApplRvs
DPI15,DpApplRvsS
DPI15,DpApplRvsF
DPI15,IsPrscGood
DPI15,IsCstmAct
OTAX,AbsEntry
OTAX,SrcObjType
OTAX,SrcObjAbs
OTAX,OrdinLNum
OTAX,Cancelled
DRF17,DocEntry
DRF17,LineNum
DRF17,LogInstanc
DRF17,ObjectType
DRF17,ImpDocType
DRF17,ImpDocNum
DRF17,DateOfReg
DRF17,CustClrDat
DRF17,ConcActNum
DRF17,AdditNum
DRF17,AddItmDV
DRF17,tpVTransp
DRF17,DrawSReg
DRF17,AddFrNavyA
DRF17,TypeOfImp
DRF17,nSeqAdic
DLN11,DocEntry
DLN11,LineNum
DLN11,LineSeq
DLN11,BaseAbs
DLN11,BaseType
DLN11,VatGroup
DLN11,VatPrcnt
DLN11,LineTotal
DLN11,TotalFrgn
DLN11,TotalSumSy
DLN11,VatSum
DLN11,VatSumFrgn
DLN11,VatSumSys
DLN11,ObjType
DLN11,LogInstanc
DLN11,IsAcq
DLN11,IsAllDrawn
DLN11,IsGross
DLN11,Gross
DLN11,GrossFc
DLN11,GrossSc
DLN11,ApplNet
DLN11,ApplNetFc
DLN11,ApplNetSc
DLN11,ApplVat
DLN11,ApplVatFc
DLN11,ApplVatSc
DLN11,BaseNet
DLN11,BaseNetFc
DLN11,BaseNetSc
DLN11,BaseVat
DLN11,BaseVatFc
DLN11,BaseVatSc
DLN11,BaseGross
DLN11,BaseGrossF
DLN11,BaseGrossS
DLN11,LineType
DLN11,DctSum
DLN11,DctSumFc
DLN11,DctSumSc
DLN11,EqSum
DLN11,EqSumFc
DLN11,EqSumSc
DLN11,ApplDct
DLN11,ApplDctFc
DLN11,ApplDctSc
DLN11,ApplEq
DLN11,ApplEqFc
DLN11,ApplEqSc
DLN11,BaseDct
DLN11,BaseDctFc
DLN11,BaseDctSc
DLN11,BaseEq
DLN11,BaseEqFc
DLN11,BaseEqSc
DLN11,TaxCode
DLN11,ApplGross
DLN11,ApplGrossF
