Database,Table,Column,score
NTSB_CRASH_DATA,CHILDSEAT,BELTROUT,100.0
NTSB_CRASH_DATA,CHILDSEAT,LOCKCLIPUSE,100.0
NTSB_CRASH_DATA,CHILDSEAT,PLACEMENT,100.0
NTSB_CRASH_DATA,CHILDSEAT,CHILDPOSITION,100.0
NTSB_CRASH_DATA,CHILDSEAT,BELTRETYPE,70.0
NTSB_CRASH_DATA,CHILDSEAT,LATCHPLATE,100.0
NTSB_CRASH_DATA,CHILDSEAT,LATCHANCHOR,100.0
NTSB_CRASH_DATA,CHILDSEAT,LATCHTETHER,100.0
NTSB_CRASH_DATA,CHILDSEAT,CASEWGT,50.0
NTSB_CRASH_DATA,CHILDSEAT,PSUSTRAT,20.0
NTSB_CRASH_DATA,CHILDSEAT,VERSION,100.0
NTSB_CRASH_DATA,CRASH,CASEID,95.0
NTSB_CRASH_DATA,CRASH,CRASHYEAR,100.0
NTSB_CRASH_DATA,CRASH,PSU,20.0
NTSB_CRASH_DATA,CRASH,CASENO,95.0
NTSB_CRASH_DATA,CRASH,CASENUMBER,100.0
NTSB_CRASH_DATA,CRASH,CATEGORY,100.0
NTSB_CRASH_DATA,CRASH,CRASHMONTH,100.0
NTSB_CRASH_DATA,CRASH,DAYOFWEEK,100.0
NTSB_CRASH_DATA,CRASH,CRASHTIME,100.0
NTSB_CRASH_DATA,CRASH,EVENTS,100.0
NTSB_CRASH_DATA,CRASH,VEHICLES,100.0
NTSB_CRASH_DATA,CRASH,CAIS,20.0
NTSB_CRASH_DATA,CRASH,CISS,20.0
NTSB_CRASH_DATA,CRASH,CINJURED,80.0
NTSB_CRASH_DATA,CRASH,CINJSEV,50.0
NTSB_CRASH_DATA,CRASH,CTREAT,80.0
NTSB_CRASH_DATA,CRASH,ALCINV,30.0
NTSB_CRASH_DATA,CRASH,DRGINV,30.0
NTSB_CRASH_DATA,CRASH,MANCOLL,40.0
NTSB_CRASH_DATA,CRASH,SUMMARY,100.0
NTSB_CRASH_DATA,CRASH,CASEWGT,50.0
NTSB_CRASH_DATA,CRASH,PSUSTRAT,20.0
NTSB_CRASH_DATA,CRASH,VERSION,100.0
NTSB_CRASH_DATA,DISTRACT,CASEID,95.0
NTSB_CRASH_DATA,DISTRACT,PSU,20.0
NTSB_CRASH_DATA,DISTRACT,CASENO,95.0
NTSB_CRASH_DATA,DISTRACT,CASENUMBER,100.0
NTSB_CRASH_DATA,DISTRACT,CATEGORY,100.0
NTSB_CRASH_DATA,DISTRACT,VEHNO,50.0
NTSB_CRASH_DATA,DISTRACT,DISTRACTN,80.0
NTSB_CRASH_DATA,DISTRACT,CASEWGT,50.0
NTSB_CRASH_DATA,DISTRACT,PSUSTRAT,20.0
NTSB_CRASH_DATA,DISTRACT,VERSION,100.0
NTSB_CRASH_DATA,EDRCOLLECT,CASEID,95.0
NTSB_CRASH_DATA,EDRCOLLECT,PSU,20.0
NTSB_CRASH_DATA,EDRCOLLECT,CASENO,95.0
NTSB_CRASH_DATA,EDRCOLLECT,CASENUMBER,100.0
NTSB_CRASH_DATA,EDRCOLLECT,CATEGORY,100.0
NTSB_CRASH_DATA,EDRCOLLECT,VEHNO,50.0
NTSB_CRASH_DATA,EDRCOLLECT,EDROBTAINED,80.0
NTSB_CRASH_DATA,EDRCOLLECT,EDRMETHOD,80.0
NTSB_CRASH_DATA,EDRCOLLECT,CASEWGT,50.0
NTSB_CRASH_DATA,EDRCOLLECT,PSUSTRAT,20.0
NTSB_CRASH_DATA,EDRCOLLECT,VERSION,100.0
NTSB_CRASH_DATA,EDREVENT,CASEID,95.0
NTSB_CRASH_DATA,EDREVENT,PSU,20.0
NTSB_CRASH_DATA,EDREVENT,CASENO,95.0
NTSB_CRASH_DATA,EDREVENT,CASENUMBER,100.0
NTSB_CRASH_DATA,EDREVENT,CATEGORY,100.0
NTSB_CRASH_DATA,EDREVENT,VEHNO,50.0
NTSB_CRASH_DATA,EDREVENT,EDRSUMMNO,50.0
NTSB_CRASH_DATA,EDREVENT,EDREVENTNO,60.0
NTSB_CRASH_DATA,EDREVENT,EVENTDESC,70.0
NTSB_CRASH_DATA,EDREVENT,CDCEVENT,70.0
NTSB_CRASH_DATA,EDREVENT,IGCYCRASH,20.0
NTSB_CRASH_DATA,EDREVENT,WARNLAMP,60.0
NTSB_CRASH_DATA,EDREVENT,NUMEVNTS,60.0
NTSB_CRASH_DATA,EDREVENT,EVENT1TO2,40.0
NTSB_CRASH_DATA,EDREVENT,FILEREC,50.0
NTSB_CRASH_DATA,EDREVENT,MAXDVRESTIME,60.0
NTSB_CRASH_DATA,EDREVENT,MAXDVLONG,50.0
NTSB_CRASH_DATA,EDREVENT,MAXDVLONGTIME,60.0
NTSB_CRASH_DATA,EDREVENT,MAXDVLAT,50.0
NTSB_CRASH_DATA,EDREVENT,MAXDVLATTIME,60.0
NTSB_CRASH_DATA,EDREVENT,CASEWGT,50.0
NTSB_CRASH_DATA,EDREVENT,PSUSTRAT,20.0
NTSB_CRASH_DATA,EDREVENT,VERSION,100.0
NTSB_CRASH_DATA,EDRPOSTCRASH,CASEID,95.0
NTSB_CRASH_DATA,EDRPOSTCRASH,PSU,20.0
NTSB_CRASH_DATA,EDRPOSTCRASH,CASENO,95.0
NTSB_CRASH_DATA,EDRPOSTCRASH,CASENUMBER,100.0
NTSB_CRASH_DATA,EDRPOSTCRASH,CATEGORY,100.0
NTSB_CRASH_DATA,EDRPOSTCRASH,VEHNO,50.0
NTSB_CRASH_DATA,EDRPOSTCRASH,EDRSUMMNO,50.0
NTSB_CRASH_DATA,EDRPOSTCRASH,EDREVENTNO,60.0
NTSB_CRASH_DATA,EDRPOSTCRASH,PCODE,40.0
NTSB_CRASH_DATA,EDRPOSTCRASH,PTIME,40.0
NTSB_CRASH_DATA,EDRPOSTCRASH,PVALUE,40.0
NTSB_CRASH_DATA,EDRPOSTCRASH,CASEWGT,50.0
NTSB_CRASH_DATA,EDRPOSTCRASH,PSUSTRAT,20.0
NTSB_CRASH_DATA,EDRPOSTCRASH,VERSION,100.0
NTSB_CRASH_DATA,EDRPRECRASH,CASEID,95.0
NTSB_CRASH_DATA,EDRPRECRASH,PSU,20.0
NTSB_CRASH_DATA,EDRPRECRASH,CASENO,95.0
NTSB_CRASH_DATA,EDRPRECRASH,CASENUMBER,100.0
NTSB_CRASH_DATA,EDRPRECRASH,CATEGORY,100.0
NTSB_CRASH_DATA,EDRPRECRASH,VEHNO,50.0
NTSB_CRASH_DATA,EDRPRECRASH,EDRSUMMNO,50.0
NTSB_CRASH_DATA,EDRPRECRASH,EDREVENTNO,60.0
NTSB_CRASH_DATA,EDRPRECRASH,PCODE,40.0
NTSB_CRASH_DATA,EDRPRECRASH,PTIME,40.0
NTSB_CRASH_DATA,EDRPRECRASH,PVALUE,40.0
NTSB_CRASH_DATA,EDRPRECRASH,CASEWGT,50.0
NTSB_CRASH_DATA,EDRPRECRASH,PSUSTRAT,20.0
NTSB_CRASH_DATA,EDRPRECRASH,VERSION,100.0
NTSB_CRASH_DATA,EDRREST,CASEID,95.0
NTSB_CRASH_DATA,EDRREST,PSU,20.0
NTSB_CRASH_DATA,EDRREST,CASENO,95.0
NTSB_CRASH_DATA,EDRREST,CASENUMBER,100.0
NTSB_CRASH_DATA,EDRREST,CATEGORY,100.0
NTSB_CRASH_DATA,EDRREST,VEHNO,50.0
NTSB_CRASH_DATA,EDRREST,EDRSUMMNO,50.0
NTSB_CRASH_DATA,EDRREST,EDREVENTNO,60.0
NTSB_CRASH_DATA,EDRREST,LFBELT,50.0
NTSB_CRASH_DATA,EDRREST,LF1STAGEDEP,20.0
NTSB_CRASH_DATA,EDRREST,LF2STAGEDEP,20.0
NTSB_CRASH_DATA,EDRREST,LFSWITCH,50.0
NTSB_CRASH_DATA,EDRREST,LFDISPOSAL,50.0
NTSB_CRASH_DATA,EDRREST,LFSIDEDEPTIME,40.0
NTSB_CRASH_DATA,EDRREST,LFCURTDEPTIME,40.0
NTSB_CRASH_DATA,EDRREST,LFPRETENDEPTIME,40.0
NTSB_CRASH_DATA,EDRREST,LFRETRACTDEPTIME,40.0
NTSB_CRASH_DATA,EDRREST,LFBUCKDEPTIME,40.0
NTSB_CRASH_DATA,EDRREST,LFTRACKPOS,50.0
NTSB_CRASH_DATA,EDRREST,LFOCCSIZE,20.0
NTSB_CRASH_DATA,EDRREST,LFOCCPOS,20.0
NTSB_CRASH_DATA,EDRREST,RFBELT,50.0
NTSB_CRASH_DATA,EDRREST,RF1STAGEDEP,20.0
NTSB_CRASH_DATA,EDRREST,RF2STAGEDEP,20.0
NTSB_CRASH_DATA,EDRREST,RFSWITCH,50.0
NTSB_CRASH_DATA,EDRREST,RFDISPOSAL,50.0
NTSB_CRASH_DATA,EDRREST,RFSIDEDEPTIME,40.0
NTSB_CRASH_DATA,EDRREST,RFCURTDEPTIME,40.0
NTSB_CRASH_DATA,EDRREST,RFPRETENDEPTIME,40.0
NTSB_CRASH_DATA,EDRREST,RFRETRACTDEPTIME,40.0
NTSB_CRASH_DATA,EDRREST,RFBUCKDEPTIME,40.0
NTSB_CRASH_DATA,EDRREST,RFTRACKPOS,50.0
NTSB_CRASH_DATA,EDRREST,RFOCCSIZE,20.0
NTSB_CRASH_DATA,EDRREST,RFOCCPOS,20.0
NTSB_CRASH_DATA,EDRREST,CASEWGT,50.0
NTSB_CRASH_DATA,EDRREST,PSUSTRAT,20.0
NTSB_CRASH_DATA,EDRREST,VERSION,100.0
NTSB_CRASH_DATA,EDRSUMM,CASEID,95.0
NTSB_CRASH_DATA,EDRSUMM,PSU,20.0
NTSB_CRASH_DATA,EDRSUMM,CASENO,95.0
NTSB_CRASH_DATA,EDRSUMM,CASENUMBER,100.0
NTSB_CRASH_DATA,EDRSUMM,CATEGORY,100.0
NTSB_CRASH_DATA,EDRSUMM,VEHNO,50.0
NTSB_CRASH_DATA,EDRSUMM,EDRSUMMNO,50.0
NTSB_CRASH_DATA,EDRSUMM,NUMEVENTS,80.0
NTSB_CRASH_DATA,EDRSUMM,CDRVERCOLL,30.0
NTSB_CRASH_DATA,EDRSUMM,CDRVERREPT,30.0
NTSB_CRASH_DATA,EDRSUMM,MODTYPE,60.0
NTSB_CRASH_DATA,EDRSUMM,IGCYCDOWN,20.0
NTSB_CRASH_DATA,EDRSUMM,CASEWGT,50.0
NTSB_CRASH_DATA,EDRSUMM,PSUSTRAT,20.0
NTSB_CRASH_DATA,EDRSUMM,VERSION,100.0
NTSB_CRASH_DATA,EJECT,CASEID,95.0
NTSB_CRASH_DATA,EJECT,PSU,20.0
NTSB_CRASH_DATA,EJECT,CASENO,95.0
NTSB_CRASH_DATA,EJECT,CASENUMBER,100.0
NTSB_CRASH_DATA,EJECT,CATEGORY,100.0
NTSB_CRASH_DATA,EJECT,VEHNO,50.0
NTSB_CRASH_DATA,EJECT,OCCNO,50.0
NTSB_CRASH_DATA,EJECT,EJECTNO,80.0
NTSB_CRASH_DATA,EJECT,EJECTTYPE,90.0
NTSB_CRASH_DATA,EJECT,EJECTAREA,90.0
NTSB_CRASH_DATA,EJECT,EJECTMED,70.0
NTSB_CRASH_DATA,EJECT,EJECTMEDSTAT,70.0
NTSB_CRASH_DATA,EJECT,CASEWGT,50.0
NTSB_CRASH_DATA,EJECT,PSUSTRAT,20.0
NTSB_CRASH_DATA,EJECT,VERSION,100.0
NTSB_CRASH_DATA,EMSCARE,CASEID,95.0
NTSB_CRASH_DATA,EMSCARE,PSU,20.0
NTSB_CRASH_DATA,EMSCARE,CASENO,95.0
NTSB_CRASH_DATA,EMSCARE,CASENUMBER,100.0
NTSB_CRASH_DATA,EMSCARE,CATEGORY,100.0
NTSB_CRASH_DATA,EMSCARE,VEHNO,50.0
NTSB_CRASH_DATA,EMSCARE,OCCNO,50.0
NTSB_CRASH_DATA,EMSCARE,EMSNO,50.0
NTSB_CRASH_DATA,EMSCARE,EMSAGENCY,70.0
NTSB_CRASH_DATA,EMSCARE,EMSTYPE,70.0
NTSB_CRASH_DATA,EMSCARE,EMSMODE,70.0
NTSB_CRASH_DATA,EMSCARE,EMSCARE,70.0
NTSB_CRASH_DATA,EMSCARE,NOTIFIED,100.0
NTSB_CRASH_DATA,EMSCARE,SCENEARR,70.0
NTSB_CRASH_DATA,EMSCARE,SCENEDEP,70.0
NTSB_CRASH_DATA,EMSCARE,ARRMEDICAL,70.0
NTSB_CRASH_DATA,EMSCARE,CASEWGT,50.0
NTSB_CRASH_DATA,EMSCARE,PSUSTRAT,20.0
NTSB_CRASH_DATA,EMSCARE,VERSION,100.0
NTSB_CRASH_DATA,EVENT,CASEID,95.0
NTSB_CRASH_DATA,EVENT,PSU,20.0
NTSB_CRASH_DATA,EVENT,CASENO,95.0
NTSB_CRASH_DATA,EVENT,CASENUMBER,100.0
NTSB_CRASH_DATA,EVENT,CATEGORY,100.0
NTSB_CRASH_DATA,EVENT,EVENTNO,90.0
NTSB_CRASH_DATA,EVENT,VEHNUM,60.0
NTSB_CRASH_DATA,EVENT,CLASS1,80.0
NTSB_CRASH_DATA,EVENT,GAD1,20.0
NTSB_CRASH_DATA,EVENT,OBJCONT,40.0
NTSB_CRASH_DATA,EVENT,CLASS2,80.0
NTSB_CRASH_DATA,EVENT,GAD2,20.0
NTSB_CRASH_DATA,EVENT,CASEWGT,50.0
NTSB_CRASH_DATA,EVENT,PSUSTRAT,20.0
NTSB_CRASH_DATA,EVENT,VERSION,100.0
NTSB_CRASH_DATA,FIRE,CASEID,95.0
NTSB_CRASH_DATA,FIRE,PSU,20.0
NTSB_CRASH_DATA,FIRE,CASENO,95.0
NTSB_CRASH_DATA,FIRE,CASENUMBER,100.0
NTSB_CRASH_DATA,FIRE,CATEGORY,100.0
NTSB_CRASH_DATA,FIRE,VEHNO,50.0
NTSB_CRASH_DATA,FIRE,FIRE,100.0
NTSB_CRASH_DATA,FIRE,FIREORGIN,100.0
NTSB_CRASH_DATA,FIRE,CASEWGT,50.0
NTSB_CRASH_DATA,FIRE,PSUSTRAT,20.0
NTSB_CRASH_DATA,FIRE,VERSION,100.0
NTSB_CRASH_DATA,FUEL,CASEID,95.0
NTSB_CRASH_DATA,FUEL,PSU,20.0
NTSB_CRASH_DATA,FUEL,CASENO,95.0
NTSB_CRASH_DATA,FUEL,CASENUMBER,100.0
NTSB_CRASH_DATA,FUEL,CATEGORY,100.0
NTSB_CRASH_DATA,FUEL,VEHNO,50.0
NTSB_CRASH_DATA,FUEL,FUELNO,80.0
NTSB_CRASH_DATA,FUEL,FUELTYPE,100.0
NTSB_CRASH_DATA,FUEL,CELLDAM,60.0
NTSB_CRASH_DATA,FUEL,FUELEAK,100.0
NTSB_CRASH_DATA,FUEL,FUELLOC,80.0
NTSB_CRASH_DATA,FUEL,FUELCELL,100.0
NTSB_CRASH_DATA,FUEL,FILLCAP,100.0
NTSB_CRASH_DATA,FUEL,FUELCOND,70.0
NTSB_CRASH_DATA,FUEL,CASEWGT,50.0
NTSB_CRASH_DATA,FUEL,PSUSTRAT,20.0
NTSB_CRASH_DATA,FUEL,VERSION,100.0
NTSB_CRASH_DATA,GLAZING,CASEID,95.0
NTSB_CRASH_DATA,GLAZING,PSU,20.0
NTSB_CRASH_DATA,GLAZING,CASENO,95.0
NTSB_CRASH_DATA,GLAZING,CASENUMBER,100.0
NTSB_CRASH_DATA,GLAZING,CATEGORY,100.0
NTSB_CRASH_DATA,GLAZING,VEHNO,50.0
NTSB_CRASH_DATA,GLAZING,GLAZLOC,70.0
NTSB_CRASH_DATA,GLAZING,GLAZTYPE,90.0
NTSB_CRASH_DATA,GLAZING,GLAZPRE,60.0
NTSB_CRASH_DATA,GLAZING,GLAZIMP,50.0
NTSB_CRASH_DATA,GLAZING,GLAZOCC,50.0
NTSB_CRASH_DATA,GLAZING,CASEWGT,50.0
NTSB_CRASH_DATA,GLAZING,PSUSTRAT,20.0
NTSB_CRASH_DATA,GLAZING,VERSION,100.0
NTSB_CRASH_DATA,GV,CASEID,95.0
NTSB_CRASH_DATA,GV,PSU,20.0
NTSB_CRASH_DATA,GV,CASENO,95.0
NTSB_CRASH_DATA,GV,CASENUMBER,100.0
NTSB_CRASH_DATA,GV,CATEGORY,100.0
NTSB_CRASH_DATA,GV,VEHNO,50.0
NTSB_CRASH_DATA,GV,VIN,40.0
NTSB_CRASH_DATA,GV,VINLENGTH,60.0
NTSB_CRASH_DATA,GV,VPICMAKE,40.0
NTSB_CRASH_DATA,GV,VPICMODEL,40.0
NTSB_CRASH_DATA,GV,VPICBODYCLASS,40.0
NTSB_CRASH_DATA,GV,ICFINALBODY,50.0
NTSB_CRASH_DATA,GV,MAKE,100.0
NTSB_CRASH_DATA,GV,MODEL,100.0
NTSB_CRASH_DATA,GV,MODELYR,98.0
NTSB_CRASH_DATA,GV,BODYTYPE,100.0
NTSB_CRASH_DATA,GV,BODYCAT,80.0
NTSB_CRASH_DATA,GV,VEHCLASS,80.0
NTSB_CRASH_DATA,GV,SPECUSE,70.0
NTSB_CRASH_DATA,GV,TRANSTAT,60.0
NTSB_CRASH_DATA,GV,DAMPLANE,50.0
NTSB_CRASH_DATA,GV,DAMSEV,40.0
NTSB_CRASH_DATA,GV,CURBWT,60.0
NTSB_CRASH_DATA,GV,CURBSRC,60.0
NTSB_CRASH_DATA,GV,CARGOWT,60.0
NTSB_CRASH_DATA,GV,CARGOSRC,60.0
NTSB_CRASH_DATA,GV,INSPTYPE,50.0
NTSB_CRASH_DATA,GV,INSPLAG,40.0
NTSB_CRASH_DATA,GV,TOWED,100.0
NTSB_CRASH_DATA,GV,SPEEDLIMIT,100.0
NTSB_CRASH_DATA,GV,DRPRESENT,80.0
NTSB_CRASH_DATA,GV,PARALCOHOL,70.0
NTSB_CRASH_DATA,GV,ALCTEST,60.0
NTSB_CRASH_DATA,GV,ALCTESTRESULT,70.0
NTSB_CRASH_DATA,GV,ALCTESTSRC,60.0
NTSB_CRASH_DATA,GV,PARDRUG,70.0
NTSB_CRASH_DATA,GV,DRUGTEST,100.0
NTSB_CRASH_DATA,GV,ZIP,100.0
NTSB_CRASH_DATA,GV,RACE,100.0
NTSB_CRASH_DATA,GV,ETHNICITY,100.0
NTSB_CRASH_DATA,GV,RELTOJUNCT,30.0
NTSB_CRASH_DATA,GV,TRAFFLOW,50.0
NTSB_CRASH_DATA,GV,RDLANES,40.0
NTSB_CRASH_DATA,GV,INITLANE,40.0
NTSB_CRASH_DATA,GV,SURFTYPE,50.0
NTSB_CRASH_DATA,GV,SURFCOND,50.0
NTSB_CRASH_DATA,GV,ALIGNMENT,100.0
NTSB_CRASH_DATA,GV,PROFILE,100.0
NTSB_CRASH_DATA,GV,LINERIGHT,100.0
NTSB_CRASH_DATA,GV,LINELEFT,100.0
NTSB_CRASH_DATA,GV,RUMBINIT,50.0
NTSB_CRASH_DATA,GV,RUMBROAD,60.0
NTSB_CRASH_DATA,GV,LIGHTCOND,70.0
NTSB_CRASH_DATA,GV,WEATHER,100.0
NTSB_CRASH_DATA,GV,TRAFDEV,40.0
NTSB_CRASH_DATA,GV,TRAFFUNCT,40.0
NTSB_CRASH_DATA,GV,DISTRACT,90.0
NTSB_CRASH_DATA,GV,PREFHE,30.0
NTSB_CRASH_DATA,GV,PREMOVE,50.0
NTSB_CRASH_DATA,GV,CRITCAT,40.0
NTSB_CRASH_DATA,GV,CRITEVENT,60.0
NTSB_CRASH_DATA,GV,MANEUVER,100.0
NTSB_CRASH_DATA,GV,PRESTAB,40.0
NTSB_CRASH_DATA,GV,PRELOC,40.0
NTSB_CRASH_DATA,GV,CRASHCAT,60.0
NTSB_CRASH_DATA,GV,CRASHCONF,60.0
NTSB_CRASH_DATA,GV,CRASHTYPE,100.0
NTSB_CRASH_DATA,GV,ROLLTYPE,100.0
NTSB_CRASH_DATA,GV,ROLLTURN,100.0
NTSB_CRASH_DATA,GV,ROLLINTRPT,60.0
NTSB_CRASH_DATA,GV,ROLLPREMAN,60.0
NTSB_CRASH_DATA,GV,ROLLINITYP,60.0
NTSB_CRASH_DATA,GV,ROLLINLOC,50.0
NTSB_CRASH_DATA,GV,ROLLOBJ,60.0
NTSB_CRASH_DATA,GV,ROLLTRIP,100.0
NTSB_CRASH_DATA,GV,ROLLDIR,60.0
NTSB_CRASH_DATA,GV,ROLLDIST,70.0
NTSB_CRASH_DATA,GV,DVANGTHIS,30.0
NTSB_CRASH_DATA,GV,DVANGOTH,30.0
NTSB_CRASH_DATA,GV,TOWHITCH,100.0
NTSB_CRASH_DATA,GV,TRAJDOC,50.0
NTSB_CRASH_DATA,GV,TREEPOLE,80.0
NTSB_CRASH_DATA,GV,DVEVENT,70.0
NTSB_CRASH_DATA,GV,DVBASIS,70.0
NTSB_CRASH_DATA,GV,DVTOTAL,70.0
NTSB_CRASH_DATA,GV,DVLONG,50.0
NTSB_CRASH_DATA,GV,DVLAT,50.0
NTSB_CRASH_DATA,GV,DVENERGY,70.0
NTSB_CRASH_DATA,GV,DVSPEED,70.0
NTSB_CRASH_DATA,GV,DVMOMENT,70.0
NTSB_CRASH_DATA,GV,DVBES,40.0
NTSB_CRASH_DATA,GV,DVEST,40.0
NTSB_CRASH_DATA,GV,DVCONF,50.0
NTSB_CRASH_DATA,GV,VAIS,10.0
NTSB_CRASH_DATA,GV,VISS,10.0
NTSB_CRASH_DATA,GV,VINJURED,70.0
NTSB_CRASH_DATA,GV,VTREAT,70.0
NTSB_CRASH_DATA,GV,INITOBJCLASS,60.0
NTSB_CRASH_DATA,GV,HEADANGLECAT,70.0
NTSB_CRASH_DATA,GV,SHLDRWIDTH,70.0
NTSB_CRASH_DATA,GV,STRKLENGTH,60.0
NTSB_CRASH_DATA,GV,STRKWIDTH,60.0
NTSB_CRASH_DATA,GV,STRKHEIGHT,60.0
NTSB_CRASH_DATA,GV,EDGEDISTX,70.0
NTSB_CRASH_DATA,GV,EDGEDISTY,70.0
NTSB_CRASH_DATA,GV,EDGEDISTZ,70.0
NTSB_CRASH_DATA,GV,CASEWGT,50.0
NTSB_CRASH_DATA,GV,PSUSTRAT,20.0
NTSB_CRASH_DATA,GV,VERSION,100.0
NTSB_CRASH_DATA,ICS,CASEID,95.0
NTSB_CRASH_DATA,ICS,PSU,20.0
NTSB_CRASH_DATA,ICS,CASENO,95.0
NTSB_CRASH_DATA,ICS,CASENUMBER,100.0
NTSB_CRASH_DATA,ICS,CATEGORY,100.0
NTSB_CRASH_DATA,ICS,VEHNO,50.0
NTSB_CRASH_DATA,ICS,OCCNO,50.0
NTSB_CRASH_DATA,ICS,INJNO,50.0
NTSB_CRASH_DATA,ICS,ICSNO,30.0
NTSB_CRASH_DATA,ICS,BRI,10.0
NTSB_CRASH_DATA,ICS,SOE,10.0
NTSB_CRASH_DATA,ICS,ICSCONFIDENCE,60.0
NTSB_CRASH_DATA,ICS,ICS_TYPE,60.0
NTSB_CRASH_DATA,ICS,IPCAREA1,50.0
NTSB_CRASH_DATA,ICS,IPC1,10.0
NTSB_CRASH_DATA,ICS,IPCCONF1,40.0
NTSB_CRASH_DATA,ICS,REGCONTACT1,50.0
NTSB_CRASH_DATA,ICS,LOADPATH1,100.0
NTSB_CRASH_DATA,ICS,IPCAREA1_ALT,50.0
NTSB_CRASH_DATA,ICS,IPC1_ALT,20.0
NTSB_CRASH_DATA,ICS,IPCCONF1_ALT,50.0
NTSB_CRASH_DATA,ICS,REGCONTACT1_ALT,55.0
NTSB_CRASH_DATA,ICS,LOADPATH1_ALT,100.0
NTSB_CRASH_DATA,ICS,IPCAREA2,50.0
NTSB_CRASH_DATA,ICS,IPC2,10.0
NTSB_CRASH_DATA,ICS,IPCCONF2,40.0
NTSB_CRASH_DATA,ICS,REGCONTACT2,50.0
NTSB_CRASH_DATA,ICS,LOADPATH2,100.0
NTSB_CRASH_DATA,ICS,IPCAREA2_ALT,50.0
NTSB_CRASH_DATA,ICS,IPC2_ALT,20.0
NTSB_CRASH_DATA,ICS,IPCCONF2_ALT,50.0
NTSB_CRASH_DATA,ICS,REGCONTACT2_ALT,55.0
NTSB_CRASH_DATA,ICS,LOADPATH2_ALT,100.0
NTSB_CRASH_DATA,ICS,IPCAREA3,50.0
NTSB_CRASH_DATA,ICS,IPC3,10.0
NTSB_CRASH_DATA,ICS,IPCCONF3,40.0
NTSB_CRASH_DATA,ICS,REGCONTACT3,50.0
NTSB_CRASH_DATA,ICS,LOADPATH3,100.0
NTSB_CRASH_DATA,ICS,IPCAREA3_ALT,50.0
NTSB_CRASH_DATA,ICS,IPC3_ALT,20.0
NTSB_CRASH_DATA,ICS,IPCCONF3_ALT,50.0
NTSB_CRASH_DATA,ICS,REGCONTACT3_ALT,55.0
NTSB_CRASH_DATA,ICS,LOADPATH3_ALT,100.0
NTSB_CRASH_DATA,ICS,IPCAREA_2ND,50.0
NTSB_CRASH_DATA,ICS,IPC_2ND,10.0
NTSB_CRASH_DATA,ICS,IPCCONF_2ND,40.0
NTSB_CRASH_DATA,ICS,REGCONTACT_2ND,50.0
NTSB_CRASH_DATA,ICS,LOADPATH_2ND,100.0
NTSB_CRASH_DATA,ICS,IPCAREA_3RD,50.0
NTSB_CRASH_DATA,ICS,IPC_3RD,10.0
NTSB_CRASH_DATA,ICS,IPCCONF_3RD,50.0
NTSB_CRASH_DATA,ICS,REGCONTACT_3RD,50.0
NTSB_CRASH_DATA,ICS,LOADPATH_3RD,100.0
NTSB_CRASH_DATA,ICS,FACTOR1,100.0
NTSB_CRASH_DATA,ICS,FACTOR2,100.0
NTSB_CRASH_DATA,ICS,FACTOR3,100.0
NTSB_CRASH_DATA,ICS,FACTOR4,100.0
NTSB_CRASH_DATA,ICS,FACTOR5,100.0
NTSB_CRASH_DATA,ICS,ICSNOTE,40.0
NTSB_CRASH_DATA,ICS,CASEWGT,50.0
NTSB_CRASH_DATA,ICS,PSUSTRAT,20.0
NTSB_CRASH_DATA,ICS,VERSION,100.0
NTSB_CRASH_DATA,INJURY,CASEID,95.0
NTSB_CRASH_DATA,INJURY,PSU,20.0
NTSB_CRASH_DATA,INJURY,CASENO,95.0
NTSB_CRASH_DATA,INJURY,CASENUMBER,100.0
NTSB_CRASH_DATA,INJURY,CATEGORY,100.0
NTSB_CRASH_DATA,INJURY,VEHNO,50.0
NTSB_CRASH_DATA,INJURY,OCCNO,50.0
NTSB_CRASH_DATA,INJURY,INJNO,50.0
NTSB_CRASH_DATA,INJURY,AISCODE,40.0
NTSB_CRASH_DATA,INJURY,REGION,100.0
NTSB_CRASH_DATA,INJURY,STRUTYPE,40.0
NTSB_CRASH_DATA,INJURY,STRUSPEC,30.0
NTSB_CRASH_DATA,INJURY,INJLEVEL,50.0
NTSB_CRASH_DATA,INJURY,AIS,10.0
NTSB_CRASH_DATA,INJURY,CASEWGT,50.0
NTSB_CRASH_DATA,INJURY,PSUSTRAT,20.0
NTSB_CRASH_DATA,INJURY,VERSION,100.0
NTSB_CRASH_DATA,INTEGRITY,CASEID,95.0
NTSB_CRASH_DATA,INTEGRITY,PSU,20.0
NTSB_CRASH_DATA,INTEGRITY,CASENO,95.0
NTSB_CRASH_DATA,INTEGRITY,CASENUMBER,100.0
NTSB_CRASH_DATA,INTEGRITY,CATEGORY,100.0
NTSB_CRASH_DATA,INTEGRITY,VEHNO,50.0
NTSB_CRASH_DATA,INTEGRITY,INTEGRITY,100.0
NTSB_CRASH_DATA,INTEGRITY,CASEWGT,50.0
NTSB_CRASH_DATA,INTEGRITY,PSUSTRAT,20.0
NTSB_CRASH_DATA,INTEGRITY,VERSION,100.0
NTSB_CRASH_DATA,INTERIOR,CASEID,95.0
NTSB_CRASH_DATA,INTERIOR,PSU,20.0
NTSB_CRASH_DATA,INTERIOR,CASENO,95.0
NTSB_CRASH_DATA,INTERIOR,CASENUMBER,100.0
