text,category,label
EvalSystem,N2,1
EVatCate,N3,2
EVDriveUnit,N2,1
Event,N1,0
Event_Details,N1,0
Event_ID,N1,0
Event_Type_Code,N1,0
EVENT1TO2,N3,2
EventDataRecorder,N1,0
EventDate,N1,0
EVENTDESC,N2,1
EventName,N1,0
EventNameOld,N1,0
EVENTNO,N2,1
EventOffset,N1,0
EventQAQCRecordID,N2,1
EVENTS,N1,0
EventType,N1,0
Every,N1,0
EVIDENCE,N1,0
EwbDate,N2,1
EwbUnit,N2,1
EWtAmount,N2,1
ExBPTo,N3,2
ExcBasSum,N2,1
ExcDocDate,N2,1
ExcdTransc,N2,1
ExcElDoc,N2,1
ExcelPath,N1,0
ExcFixAmnt,N2,1
ExcFonting,N2,1
ExcFrmTaxS,N3,2
ExchangeAc,N2,1
ExchDiff,N2,1
ExchgRate,N2,1
ExciAlcAcc,N3,2
ExcImpQty,N3,2
ExcImpQUoM,N3,2
ExciseAmt,N2,1
ExciseUoM,N2,1
ExcisSumSC,N3,2
ExClassCat,N2,1
ExClassTyp,N2,1
ExcldZrQty,N3,2
ExcludeWT,N2,1
ExcNInvItm,N2,1
ExcptnlEvt,N2,1
ExcRateAct,N2,1
ExcRateAdV,N2,1
ExcRateUoM,N3,2
ExcRefDate,N2,1
ExcRmvTime,N2,1
ExCustomFC,N3,2
ExCustomSC,N3,2
ExDiffAct,N3,2
ExeByServ,N3,2
ExecDate,N2,1
ExecId,N2,1
ExecId,N2,1
ExecStat,N2,1
ExecTime,N2,1
Execute,N1,0
Executed,N1,0
ExeId,N2,1
ExeLine,N2,1
ExemptNo,N2,1
ExemptUnit,N1,0
ExeOption,N2,1
ExepCuAmnt,N3,2
ExepCuFC,N3,2
ExepCuSC,N3,2
ExFromRpt,N2,1
ExitCur,N2,1
ExItemTo,N2,1
ExitWH,N2,1
ExlDocAm,N3,2
ExlDocQt,N3,2
ExLettDate,N2,1
ExLineNo,N2,1
ExmpType,N2,1
ExNumData1,N3,2
ExNumData2,N3,2
ExNumData3,N3,2
ExpAlloc,N2,1
EXPAND,N1,0
ExpandedPO,N2,1
ExpandIndx,N2,1
ExpAnFrgn,N3,2
ExpAppld,N2,1
ExpAppldFC,N3,2
ExpApplFC,N3,2
ExpApplSC,N3,2
ExpCAcc,N3,2
ExpClrAct,N3,2
ExpDeclNum,N2,1
ExpDocLoc,N2,1
ExpDocType,N2,1
ExpdPurReq,N2,1
ExpdResINV,N2,1
ExpdSAgree,N2,1
ExpdSQuota,N2,1
ExpdWOR,N3,2
ExpectBal,N2,1
ExpensAcct,N2,1
Expenses,N1,0
ExpensesAc,N2,1
ExpensesFC,N2,1
ExpensesLC,N2,1
ExpensesSC,N2,1
Expiration,N1,0
ExpiryDate,N1,0
ExploitConcern,N1,0
ExploitConcernDetails,N1,0
ExpnAcct,N2,1
ExpName,N2,1
ExpNature,N2,1
ExpnPrfFnd,N3,2
ExpnsAcct,N2,1
ExpnsBlck,N3,2
ExpnsExAct,N2,1
ExpnsName,N2,1
ExpnsType,N2,1
ExpOpType,N3,2
Export,N1,0
ExportCode,N1,0
ExportCurr,N2,1
ExportDate,N1,0
ExportNum,N2,1
ExportPDF,N2,1
ExportType,N1,0
ExPref1,N3,2
ExPref12,N3,2
ExPref14,N3,2
ExPref15,N3,2
ExPref2,N3,2
ExPref8,N3,2
ExPref9,N3,2
ExpRegDate,N2,1
ExpRegNum,N2,1
ExpsRmbrsd,N2,1
ExpSum,N2,1
ExpSumFC,N3,2
ExpSumSC,N3,2
ExpTaxCode,N2,1
ExptVAt,N3,2
ExptVAtSC,N3,2
ExpType,N2,1
ExpUUID,N3,2
ExpVarAct,N2,1
ExpVatSum,N2,1
ExpVatSumF,N3,2
ExpVatSumS,N3,2
ExrateOnDt,N2,1
ExReasonHU,N3,2
ExReconNum,N2,1
ExRemarkHU,N3,2
ExRSTFrom,N3,2
ExRSTTo,N3,2
ExRtDefTax,N3,2
ExSSNTo,N3,2
ExStrData2,N3,2
ExStrData3,N3,2
ExtAmount,N2,1
Extantion,N1,0
ExtCond1,N2,1
ExtCond2,N2,1
ExtData,N2,1
ExtDisable,N2,1
ExtEmpNo,N2,1
ExtentBottom,N1,0
ExtentLeft,N1,0
ExtentRight,N1,0
ExtentTop,N1,0
External,N1,0
ExternalIDName,N1,0
ExternalIDOriginator,N1,0
ExternCode,N2,1
ExtFromBS,N2,1
ExtIvntSel,N2,1
ExtOnErr,N2,1
ExtPath,N2,1
ExtraDay,N1,0
ExtraDays,N1,0
ExtraMonth,N1,0
ExTransId,N2,1
ExtRevAct,N2,1
ExtrMatch,N2,1
ExtTaxRate,N2,1
ExtTaxSum,N2,1
ExtTaxSumF,N2,1
ExtTaxSumS,N2,1
ExtVatPcnt,N2,1
ExtVatSum,N2,1
ExtVatSumF,N3,2
ExWTLiabl,N3,2
EYEWEAR,N1,0
F_DueDate,N2,1
F_RefDate,N2,1
F100Name,N2,1
F100NamePl,N2,1
f2,N3,2
FacID,N2,1
Factor,N1,0
FACTOR1,N1,0
FactorAM,N2,1
FactorFFY,N2,1
FactorId,N1,0
FactorName,N1,0
Faculty,N1,0
FacWthCust,N2,1
FADebit,N2,1
FailedLog,N1,0
FalseM,N2,1
FalseX,N2,1
Famous_Release_date,N1,0
Famous_Title,N1,0
Farm_ID,N1,0
Fastest_Qualifying,N1,0
fastestLap,N1,0
fastestLapSpeed,N1,0
fastestLapTime,N1,0
Father,N1,0
FatherCard,N1,0
FatherCode,N1,0
FatherID,N1,0
FatherLine,N1,0
FatherLn,N2,1
FatherMenu,N1,0
FatherNum,N2,1
FatherType,N1,0
fault_log_entry_datetime,N1,0
fault_log_entry_id,N1,0
fault_short_name,N1,0
fault_status,N1,0
Fax,N1,0
FaxNumber,N1,0
FCCredit,N2,1
FCdTrdPtyS,N3,2
FCode,N2,1
FCredAmnt1,N2,1
FCTAbs,N3,2
FcTotal,N3,2
FDA_approved,N2,1
FDate,N2,1
FDebAmnt1,N3,2
feature_description,N1,0
Feature_Details,N1,0
feature_type_name,N1,0
FeatureClassRef,N2,1
FedTaxID,N2,1
Fee,N1,0
FeeAcc,N2,1
FeeAmt,N2,1
FeeAmtSC,N2,1
FeeCurr,N2,1
FeeFC,N2,1
FeeProfit2,N1,0
FeeProfit3,N1,0
Female_ID,N1,0
Festival_ID,N1,0
Festival_Name,N1,0
FeVatGroup,N2,1
FExcBasSum,N3,2
FFG,N3,2
FGBlue,N3,2
FGEnabled,N2,1
Field,N1,0
Field1,N2,1
Field2,N2,1
FieldAlias,N2,1
FieldDesc,N2,1
FieldId,N2,1
FIELDLD,N2,1
FieldNames,N1,0
FieldNum,N2,1
FieldsInKe,N2,1
FieldType,N1,0
FieldValue,N1,0
File_name,N1,0
file_size,N1,0
FileCode,N1,0
FileCode2,N1,0
FileContnt,N2,1
FileCRC,N2,1
FileExport,N1,0
FileFmtCo,N2,1
FileFormat,N1,0
fileName,N1,0
FileNP,N2,1
FilEntry,N2,1
FilePath,N1,0
FilePlug,N1,0
FILEREC,N2,1
FileReport,N1,0
FileSeqNNo,N2,1
FileType,N1,0
FILLCAP,N1,0
Film_ID,N1,0
FiltCollPct,N2,1
Filtered,N1,0
FilterExe,N2,1
FilterRule,N1,0
Final,N1,0
final_game,N1,0
FinalOrg,N2,1
Finance_ID,N1,0
FinancYear,N2,1
Finanse,N1,0
FineAcct,N2,1
FineAmnt,N2,1
FineDate,N1,0
FinishDate,N1,0
FINISHED,N1,0
FinncPriod,N2,1
FinYear,N2,1
Fire,N1,0
First_Elected,N1,0
First_Name,N1,0
First_year,N1,0
FirstName,N1,0
FirstNum,N2,1
FirstPrint,N1,0
FiscalCode,N1,0
FiscalID,N1,0
FiscalYear,N1,0
FiscDocNum,N2,1
FisNumber,N2,1
FisrtBin,N2,1
FisSeries,N2,1
FisYear,N2,1
Fix_details,N1,0
FixAstMod,N2,1
FixCurr,N2,1
FixCurrCms,N2,1
FixedAmnt,N2,1
FixedAmtFC,N2,1
FixedAmtSC,N2,1
FixedRate,N1,0
Flags,N1,0
FlatAmount,N1,0
FlatTAmt,N2,1
FlatTAmtFC,N3,2
fld_feature_1,N2,1
Fld2Alias,N2,1
Fld2CnsVal,N3,2
FldAbs,N2,1
FldAbsEnt,N2,1
FldDate,N2,1
FldEntry,N2,1
FldIndex,N2,1
FldName,N2,1
FldSource,N2,1
Fleet_Series,N1,0
FlLocation,N2,1
FlowDir,N2,1
FlPurCode,N2,1
FltBarLout,N2,1
FltEntry,N2,1
FlterFld,N2,1
FlwRefNum,N3,2
FMeasure,N2,1
FmlId,N3,2
FmlType,N2,1
FNameSP,N2,1
FNOL_ID,N3,2
FobnLaC,N3,2
FobVal2FC,N3,2
FobValCurr,N3,2
FoCFrght,N3,2
FoCFrghtFC,N3,2
FoCFrghtSC,N3,2
FoCTaxFC,N3,2
FolderId,N1,0
FolderName,N1,0
FolderNum,N2,1
FolioNum,N2,1
FolioPref,N2,1
followers,N1,0
FolNumFrom,N2,1
FolNumTo,N2,1
FolSeries,N2,1
FoneDlvryP,N2,1
Font,N1,0
FontName,N1,0
FOOD_TYPE,N1,0
ForceReByC,N2,1
ForFree,N1,0
ForgnExpn,N2,1
ForgnIncm,N3,2
Form,N1,0
form_id,N1,0
form_number,N1,0
form_status_code,N1,0
form_type_code,N1,0
Form1099,N1,0
FormatStr,N2,1
FormCode,N1,0
FormMenuId,N1,0
formNum,N2,1
FormNumber,N1,0
FormUid,N2,1
Formula,N1,0
FormulSign,N2,1
ForwardCollisionWarning,N1,0
ForwardCollisionWarningId,N1,0
ForwardLabel,N1,0
ForwardTo,N1,0
Found_by,N1,0
fp,N3,2
franchise_id,N1,0
franchise_name,N1,0
Free,N1,0
free_1,N1,0
Free_Text,N1,0
Free1,N1,0
Free2,N1,0
Free3,N1,0
Free4,N1,0
free83,N1,0
free84,N1,0
FreeChrg,N2,1
FreeChrgSA,N2,1
FreeChrgSC,N2,1
FreeText,N1,0
FreeText1,N1,0
FreeText2,N1,0
FreeText3,N1,0
FreeTxt1,N2,1
FreeTxt3,N2,1
FreeTxt4,N2,1
Freeze,N1,0
Freezed,N1,0
FreezeDoc,N2,1
FreeZoneNo,N2,1
FreighFC,N2,1
Freight_Metric_Tonnes,N1,0
FreightSum,N1,0
FreighType,N1,0
FreigtFC,N2,1
Frequency,N1,0
FrExpensAc,N3,2
FrgnAddr,N2,1
FrgnBnkBl,N3,2
FrgnFax,N3,2
FrgnInAcct,N3,2
FrgnMode,N2,1
FrgnPhone1,N2,1
FrgnPhone2,N2,1
FrgnReport,N2,1
FrHdrTax,N3,2
FriEnabled,N1,0
FriEnd,N2,1
FrInvType,N2,1
FriStart,N1,0
FrmAddres2,N2,1
FrmatStats,N3,2
FrmBpDate,N2,1
FrmGSTN,N3,2
FrmPlace,N2,1
FrmSalsMan,N2,1
FrmState,N2,1
FrmZipCode,N2,1
FRNTBUMP,N2,1
FRNTHOOD,N2,1
FROM_FC,N2,1
FROM_M,N2,1
From_Permanent_Identifier,N1,0
From_Year,N1,0
FromAmnt2,N2,1
FromAmount,N1,0
FromCardCo,N2,1
FromCntry,N2,1
FromDate,N1,0
FromDate3,N1,0
FromDate4,N1,0
FromDoc2Nu,N2,1
FromDoc3Nu,N2,1
FromDoc4Nu,N2,1
FromDoc5Nu,N2,1
FromDocNo,N2,1
FromIdc,N2,1
FromItem,N1,0
FromMoney,N1,0
FromNode,N1,0
FromNumber,N1,0
FromObject,N1,0
FromRef2,N2,1
FromSeries,N1,0
FromSum,N1,0
FromVatNo,N2,1
FromWhse,N3,2
FrozenComm,N2,1
frozenFor,N1,0
frozenFrom,N1,0
frozenTo,N1,0
FrqncyIntr,N2,1
FrqncyType,N2,1
FscCdExpr,N3,2
FstReqDate,N3,2
FTE_AY,N3,2
FthrPrcnt,N3,2
FtrICRLSum,N3,2
FtrIDRSSum,N3,2
FtrOCRSSum,N3,2
FtrODRLSum,N3,2
FtrODRSSum,N3,2
Fuel_Propulsion,N1,0
FuelCode,N1,0
FuelDeliveryInjectionType,N1,0
FuelDeliveryInjectionTypeId,N1,0
FUELEAK,N1,0
FUELLOC,N2,1
FUELNO,N2,1
FuelTypePrimary,N1,0
FuelTypeSecondaryId,N1,0
full_address,N1,0
FullCopied,N1,0
FullDay,N1,0
FuncID,N2,1
FuncName,N2,1
functional_area_code,N1,0
functional_area_description,N1,0
g,N3,2
g_1b,N3,2
g_3b,N3,2
g_dh,N3,2
g_idp,N3,2
g_name,N2,1
g_of,N3,2
g_p,N3,2
g_ph,N3,2
g_rf,N3,2
g_ss,N3,2
GAD2,N3,2
GameID,N1,0
GAWRREAR,N3,2
GbiDataLen,N3,2
GBIPath,N2,1
GBOpenFile,N2,1
gcf,N3,2
GdsMovType,N2,1
GENDER,N1,0
gender_code,N1,0
gender_mf,N2,1
Gender_MFU,N2,1
genre,N1,0
genre_id,N1,0
genre_is,N1,0
GenRegNo,N2,1
GenreId,N1,0
genus,N1,0
Genus species,N1,0
Geo_Datum,N2,1
ghome,N2,1
gid,N3,2
gk_positioning,N2,1
GLAccCode,N2,1
GLAccName,N2,1
GLAcct,N2,1
GLAZIMP,N2,1
GLAZLOC,N2,1
GLAZOCC,N2,1
GLAZPRE,N2,1
GlbLocNumB,N2,1
GLConDiffG,N3,2
GLConDiffL,N3,2
glf,N3,2
GLGainXdif,N2,1
GLIntriAct,N3,2
GLLossXdif,N3,2
GLMethod,N2,1
Global,N1,0
GNIS_ID,N3,2
GNIS_Name,N2,1
GNPOld,N3,2
GNRECode,N3,2
GoalDesc,N2,1
GoalNum,N2,1
GoalQid,N2,1
Gold,N1,0
good_or_bad_customer,N1,0
GovernmentForm,N1,0
Governor,N1,0
gp,N3,2
GPBefDisc,N3,2
GPByCC,N3,2
GPCId,N3,2
GPPrcntSrv,N3,2
GPSData,N2,1
grade,N1,0
Graduate,N1,0
grant_amount,N1,0
grant_end_date,N1,0
grant_start_date,N1,0
Grape,N1,0
Graphics_mode,N1,0
Gravid,N2,1
GreatLake,N1,0
grf,N3,2
grid,N1,0
GridColumn,N1,0
GridID,N2,1
GridSize,N1,0
GridType,N1,0
GrntExp,N2,1
GrntStart,N2,1
Gross_in_dollar,N1,0
Gross_worldwide,N1,0
GrossAmnt,N2,1
GrossBuyPr,N2,1
GrossBySal,N2,1
GrossCombWeightRatingFromId,N1,0
GrossCombWeightRatingToId,N1,0
GrossSc,N2,1
GrossValue,N1,0
GrossVehicleWeightRatingFrom,N1,0
GrossVehicleWeightRatingTo,N1,0
Group,N1,0
Group1,N1,0
Group2,N1,0
GroupBy,N1,0
GroupDec,N2,1
GroupId,N1,0
Grouping,N1,0
GroupInv,N2,1
GroupLine,N1,0
GroupName,N1,0
GroupNum,N2,1
GroupPmRef,N2,1
GROUPS,N1,0
GROUPS,N1,0
GroupType,N1,0
GrpByBank,N2,1
GrpByCur,N2,1
GrpByDate,N2,1
GrpBySCode,N2,1
GrpCode,N2,1
GrpLine,N2,1
GrpName,N2,1
GrPrPerc,N3,2
GrsAmount,N2,1
GrsAmt,N3,2
GrsFC,N3,2
GrssAmntFC,N3,2
GrssAmount,N2,1
GrsSC,N3,2
GrssProfit,N2,1
GrssProfSC,N3,2
gs,N3,2
GSTCharges,N2,1
GSTCode,N2,1
GSTFee,N3,2
GSTInAct,N2,1
GSTPath,N2,1
GSTRegnNo,N2,1
GSTTDS,N3,2
GTotalFC,N3,2
GTSBankAct,N2,1
GTSBilAddr,N2,1
GTSDftPye,N3,2
GTSInPath,N2,1
GtsMapNum,N2,1
GTSOutPath,N2,1
GTSRegNum,N2,1
GTSRlvnt,N3,2
GTSSep,N2,1
GtsStatus,N2,1
GType,N2,1
guest_first_name,N1,0
guest_id,N1,0
Guid,N3,2
Gymnast_ID,N1,0
ha,N3,2
Habitat,N1,0
Habitat_Date,N1,0
Habitat_ID,N1,0
HaExistBoe,N2,1
hand,N1,0
HandledBy,N1,0
HandleEDoc,N2,1
HandlerTyp,N2,1
Handwrtten,N1,0
Hanyu_Pinyin,N2,1
Hardware_colours,N1,0
Hardware_Model_name,N1,0
HARNESSDESIGN,N1,0
HARNESSUSE,N1,0
hasBenthos_Metric,N1,0
Hash,N1,0
HashCount,N1,0
HashData,N1,0
hasPeriphyton_ChlorAFDM,N2,1
hasPeriphyton_ChlorAFDMQAQC,N2,1
hasPeriphyton_Metric,N1,0
HasSons,N1,0
hasWaterEPA,N2,1
hasWaterETC,N2,1
hasWaterFLBS,N2,1
HBI,N3,2
HBIScM,N3,2
HDOP,N3,2
head_ID,N1,0
heading_accuracy,N1,0
HEADINGANG,N2,1
HeadlampLightSource,N1,0
HeadOfState,N1,0
Headquartered_City,N1,0
HEADRESTDAM,N2,1
HEADRESTYPE,N2,1
HeaInsCode,N2,1
Herb,N1,0
Hght1Unit,N2,1
HH_ID,N3,2
HideAct,N2,1
HideComp,N2,1
HideNTrans,N2,1
High_Estimate,N1,0
high_temperature,N1,0
highest_point,N1,0
Highest_Position,N1,0
HightAdjst,N2,1
HiLtrFrmt,N2,1
HireDate,N1,0
History,N1,0
HistoryId,N1,0
HistTblCrt,N2,1
HldaysProd,N2,1
HldaysPurc,N2,1
HldCode,N2,1
Home_city,N1,0
home_phone,N1,0
homeBlock,N1,0
HomeBuild,N1,0
homeCity,N1,0
homeCountr,N2,1
homepage,N1,0
homeState,N1,0
homeTel,N2,1
homeZip,N1,0
Horizontal_Bar_Points,N1,0
Horsepower,N1,0
HOSPDIASTOLIC,N2,1
HOSPGCSMOTOR,N3,2
HOSPGCSTIME,N3,2
HOSPGCSVERB,N3,2
HOSPRESPRATE,N2,1
HOSPSTAY,N2,1
HOSPSYSTOLIC,N2,1
HOSPVITALSRC,N2,1
HOSPVITALTIME,N2,1
Host,N1,0
Host_City,N1,0
Host_ID,N1,0
hotel_id,N1,0
Hour,N1,0
HourFrom,N1,0
HourTo,N1,0
HousActKey,N2,1
HousBnkBrn,N2,1
HousCtlKey,N2,1
HOUSE_NUMBER,N1,0
HouseBank,N1,0
How_to_Get_There,N1,0
HOWUSED,N1,0
HQLocation,N1,0
hr,N3,2
hra,N3,2
HS,N3,2
HscAcc,N3,2
HscAmnt,N3,2
HscAmntSC,N3,2
HscApplSC,N3,2
HscBAmt,N3,2
HscBAmtFC,N3,2
HscIntAcct,N3,2
hse_feature_1,N2,1
HsnEntry,N2,1
HtmlDirect,N2,1
HUC14,N3,2
HUC2,N3,2
HUC4,N3,2
HUC6,N3,2
HYDROGRAPHICCATEGORY,N1,0
HydroSeq,N2,1
i_ID,N3,2
i_ID,N3,2
IAEnable,N2,1
iata,N3,2
IbgeCode,N3,2
icao,N3,2
ICClrAct,N3,2
ICDifExPe1,N3,2
ICDifExPe2,N3,2
ICDifExPe3,N3,2
ICFINALBODY,N2,1
ICS_TYPE,N2,1
ICSCONFIDENCE,N2,1
ICSNO,N3,2
ICSNOTE,N3,2
ICTCard,N2,1
ID,N2,1
IdCode,N1,0
IdexCode,N2,1
IDType,N2,1
IdxGridSize,N2,1
IdxOriginX,N2,1
IENumber,N2,1
IGCYCDOWN,N3,2
IgnDtOwn,N3,2
IgnoreAdde,N2,1
IgnoreAdj,N2,1
IgnoreCLT,N2,1
IgnPreUpd,N3,2
IgnRelDoc,N3,2
ignrWnd,N3,2
IgstAcc,N3,2
IgstAmntFC,N3,2
IgstAmntSC,N3,2
IgstApplFC,N3,2
IgstBAmt,N3,2
IgstRate,N3,2
IHSAA_Class,N3,2
IHSAA_Football_Class,N2,1
image_alt_text,N2,1
image_id,N1,0
image_name,N1,0
ImInfSup,N3,2
IMPAIREDCOAG,N2,1
IMPAIRMENT_DESCRIPTION,N1,0
ImpDocNum,N2,1
ImpDocType,N2,1
ImpExpDate,N2,1
IMPLANTFUS,N3,2
ImpLogFrom,N2,1
ImpLogTo,N2,1
Import,N1,0
IMPORT_benthos_OE_OE_P_5,N3,2
ImportDate,N1,0
Imported,N1,0
ImportEnt,N2,1
ImportLog,N1,0
imprtDate,N2,1
In_office,N2,1
In1099,N2,1
InActMkt,N2,1
InActPln,N2,1
InActRpt,N2,1
InAmntLWA,N3,2
InAmount,N1,0
InBndFile,N2,1
IncAct,N3,2
IncCorAlt,N3,2
incident_id,N1,0
incident_summary,N1,0
incident_type_code,N1,0
InclAmntFC,N3,2
InclAmntLC,N2,1
InClassTyp,N2,1
InclHldays,N2,1
InclSalv,N2,1
InclTitle,N2,1
INCLUDE,N1,0
IncludeInNationalStats,N1,0
IncludeWTR,N2,1
IncmAcct,N2,1
IncNature,N2,1
IncomeLC,N2,1
IncomeSC,N2,1
IncomeTax,N1,0
Incomimg,N2,1
IncomType,N2,1
InconsType,N2,1
Incoterms,N2,1
IncPartPay,N2,1
IncPrevDoc,N2,1
IncrAcct,N2,1
IncreasAc,N2,1
IncresGlAc,N3,2
IncServDoc,N2,1
INCSingToV,N3,2
InCSTCode,N3,2
IncSubject,N2,1
InCustCalc,N2,1
InDate,N2,1
IndCode,N2,1
IndDesc,N2,1
IndentChar,N2,1
IndepYear,N2,1
Index,N1,0
Index1,N1,0
IndexID,N1,0
IndexRate,N1,0
Indicator,N1,0
individual_address,N1,0
individual_email,N1,0
individual_id,N1,0
individual_middle_name,N1,0
IndProc,N2,1
IndvCount,N2,1
InFirstIns,N2,1
INFO_COMMENT,N1,0
Info1Field,N1,0
Info1File,N1,0
Info2Field,N1,0
Info2File,N1,0
Info3Field,N1,0
Info3File,N1,0
Info4Field,N1,0
Info4File,N1,0
InfoA1,N2,1
InfoFile,N1,0
InfoType,N1,0
IngClrAc,N3,2
InGrossRev,N2,1
inidividual_phone,N1,0
Initial,N1,0
InitialOrg,N2,1
InitMap,N1,0
InitObjAbs,N2,1
INITOBJCLASS,N2,1
InitObjTyp,N2,1
InitRef2,N2,1
InitRef3Ln,N2,1
InitStd,N2,1
INJLEVEL,N2,1
INJNO,N2,1
INJNUM,N2,1
INJSTATUS,N2,1
injured,N1,0
Injury,N1,0
INMCreatBy,N3,2
INMDocDate,N3,2
INMLineNum,N2,1
INMOpenQty,N2,1
INMSubLine,N2,1
INMTransNm,N3,2
InNetwork,N1,0
InOpCode,N2,1
INPerLen,N2,1
INRef1,N3,2
INRef2,N3,2
Ins,N3,2
inseason,N1,0
InSeri,N2,1
InsID,N2,1
INSPLAG,N3,2
INSPTYPE,N2,1
installation_date,N1,0
InstallNo,N1,0
InstalMent,N2,1
Instance,N1,0
InstancePk,N2,1
InstCode,N2,1
InstDays,N2,1
InstDesc,N2,1
InstFixAst,N2,1
InstitCode,N2,1
institute,N1,0
Institution,N1,0
Institution_id,N1,0
instLction,N2,1
InstlmntID,N2,1
InsTotal,N2,1
InsTotalSy,N2,1
InstPrcnt,N2,1
InstrCode,N2,1
Instruct1,N2,1
Instructor,N1,0
InsuranceID,N1,0
InsurOp347,N3,2
IntAmnt,N2,1
IntAmntFC,N3,2
IntAmntLC,N3,2
InTaxCode,N2,1
IntBrClrAc,N3,2
IntCat2,N3,2
IntCat3,N3,2
INTCOMP,N3,2
IntCtrlRef,N3,2
INTDIRECT,N2,1
INTEGRITY,N1,0
IntegUrl,N2,1
interaction_type,N1,0
interface,N1,0
InterimAct,N2,1
INTERNAL_K,N2,1
internalSN,N2,1
International_Passengers,N1,0
InternlKey,N2,1
Interval,N1,0
IntLevel,N2,1
IntrAcc,N2,1
IntrAmt,N2,1
IntrAmtFC,N3,2
IntRate,N2,1
INTRESTRAINT,N2,1
IntrimAcct,N2,1
IntrnalKey,N2,1
IntrnMatch,N2,1
IntrntAdrs,N2,1
IntrntSite,N2,1
IntrstAcct,N2,1
IntrstAmnt,N2,1
IntrstCurr,N2,1
IntrstPC,N3,2
IntrstPrct,N2,1
IntrstRate,N2,1
INTRUSION,N1,0
IntTaxCode,N2,1
INUNDATIONCONTROLSTATUS,N1,0
InvAmtAR,N3,2
InVatGroup,N2,1
InvCurr,N2,1
InvDocDate,N2,1
InvDocEntr,N2,1
InvDueDate,N2,1
inventory_id,N1,0
InventryNo,N2,1
Invert Family,N2,1
Investor,N1,0
Investor_details,N1,0
InvID,N2,1
InvKey,N2,1
InvNoFrom,N2,1
InvNoTo,N2,1
InvntDirec,N2,1
InvntItem,N2,1
InvntryUom,N3,2
InvntSttus,N3,2
InvntSys,N3,2
invNum,N2,1
INVOBPrice,N2,1
invoice,N1,0
invoice_date,N1,0
Invoice_Item_ID,N1,0
invoice_number,N1,0
InvoicedAR,N2,1
InvoiceDate,N1,0
InvoiceId,N1,0
InvoiceLineId,N1,0
invoiceNum,N2,1
InvoiceSeq,N2,1
InvoiceTyp,N2,1
InvPayAmFC,N3,2
InvPayAmnt,N2,1
InvPayAmSy,N3,2
InvPostDat,N2,1
InvQty,N2,1
InvQtyOnly,N2,1
InvRate,N2,1
InvTransID,N2,1
InvType,N2,1
InvUoM,N3,2
InvValue,N2,1
INZeroPrc,N3,2
IOFAmnt,N3,2
IOffIncAcc,N3,2
IOffIncVal,N3,2
IPACodePA,N3,2
IPC1,N3,2
IPC1_ALT,N3,2
IPC2,N3,2
IPC2_ALT,N3,2
IPC3_ALT,N3,2
IPCAREA_3RD,N2,1
IPCAREA1_ALT,N2,1
IPCAREA3_ALT,N2,1
IPCCONF_2ND,N3,2
IPCCONF1_ALT,N2,1
IPCCONF2,N3,2
IPCCONF3,N3,2
IPCCONF3_ALT,N2,1
IPIPeriod,N2,1
ipouts,N2,1
IRSFileNo,N2,1
Is_full_time,N1,0
Is_male,N1,0
IS_SYS,N3,2
IsAcq,N2,1
IsAcquistn,N2,1
IsActived,N2,1
IsAdd64,N2,1
IsAutoStar,N2,1
isAVA,N3,2
IsBase,N2,1
IsBlackLst,N2,1
IsBlob,N2,1
IsBold,N1,0
IsCard,N1,0
IsChanged,N1,0
ISComDecID,N3,2
IsCommited,N1,0
IsConCurr,N2,1
IsContainment,N1,0
isCrin,N3,2
ISCRYOrig,N3,2
IsCstmAct,N3,2
ISCstRecSt,N3,2
IsCUITMndt,N3,2
isCurYear,N2,1
ISCustProc,N2,1
IsDebit,N1,0
IsDefault,N1,0
IsDefault,N1,0
ISDfCPIm,N3,2
ISDfCSTEx,N3,2
ISDfltInct,N3,2
ISDfNTEx,N3,2
ISDfNTIm,N3,2
ISDfPortEx,N3,2
ISDfSPEx,N3,2
ISDfSPIm,N3,2
ISDfTMEx,N3,2
ISDfTMIm,N3,2
IsDigSerie,N2,1
ISDnsce,N3,2
IsDomestic,N1,0
IsDpm,N3,2
ISDspNMass,N3,2
ISDtCryImp,N3,2
ISDtRgnImp,N3,2
IsEC,N3,2
IsElAuth,N2,1
IsEnable,N1,0
IsEnabled,N1,0
isEntitled,N1,0
ISExlDocQt,N3,2
ISFactor,N2,1
ISField,N2,1
IsForCncl,N2,1
IsFreight,N1,0
IsGross,N1,0
IsGroup,N1,0
IsHConEnv,N2,1
IsICT,N3,2
IsIGSTAct,N3,2
IsIMCE,N3,2
ISIMDB,N3,2
ISIncoterm,N2,1
isIns,N3,2
IsInternal,N1,0
IsItalic,N1,0
IsItem,N1,0
IsItmLevel,N2,1
Island,N1,0
IsMain,N1,0
IsMandExp,N2,1
IsMandImp,N2,1
IsMixed,N1,0
IsMultiBP,N2,1
IsMultiple,N1,0
ISNaTraImp,N3,2
ISNatTrans,N2,1
IsNegLnQty,N2,1
IsNet,N1,0
ISObligLvl,N2,1
ISOCurrNum,N2,1
IsOfficial,N1,0
IsOK,N3,2
IsOldPA,N3,2
ISONumeric,N2,1
ISOrCSTExp,N3,2
ISOriCntry,N2,1
IsOrigMeth,N2,1
ISOrRgnExp,N3,2
IsPALInit,N2,1
IsPAPrn,N3,2
isPicked,N1,0
IsPLA,N3,2
ISPort,N3,2
IsPrenot,N2,1
IsPrscGood,N3,2
isQueue,N1,0
